imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.27, 0.02",1,1,0,0,2,8,1330
"0.27, 0.03",1,1,0,0,2,6,1290
"0.27, 0.04",1,1,0,0,2,9,1250
"0.27, 0.05",1,1,0,0,2,10,1320
"0.27, 0.06",1,1,0,0,2,11,1330
"0.27, 0.07",1,1,0,0,2,12,1390
"0.27, 0.08",1,1,1,0,2,14,1200
"0.27, 0.09",1,1,1,0,2,15,1180
"0.27, 0.10",1,1,1,0,2,17,1120
"0.27, 0.11",1,1,1,0,2,17,1050
"0.27, 0.12",1,1,1,0,2,17,1220
"0.27, 0.13",1,1,1,0,2,19,1230
"0.27, 0.14",1,1,1,0,2,21,1160
"0.27, 0.15",1,1,1,0,2,21,1160
"0.27, 0.16",1,1,1,0,2,22,1030
"0.27, 0.17",1,1,1,0,2,22,1180
"0.27, 0.18",1,1,1,0,2,25,1090
"0.27, 0.19",1,1,1,0,2,25,1020
"0.27, 0.20",1,1,1,0,2,25,1010
"0.27, 0.21",1,1,1,0,2,28,880
"0.27, 0.22",1,1,1,0,2,29,810
"0.27, 0.23",1,1,1,0,2,30,810
"0.27, 0.24",1,1,1,0,2,30,810
"0.27, 0.25",1,1,1,0,2,32,880
"0.27, 0.26",1,1,1,0,2,32,810
"0.27, 0.27",1,1,1,0,2,34,800
"0.27, 0.28",1,1,1,0,2,34,950
"0.27, 0.29",1,1,1,0,2,34,950
"0.27, 0.30",1,1,1,0,2,34,950
"0.27, 0.31",1,1,1,0,2,34,950
"0.27, 0.32",1,1,1,0,2,34,950
"0.27, 0.33",1,1,1,0,2,33,810
"0.27, 0.34",1,1,1,0,2,34,950
"0.27, 0.35",1,1,1,0,2,35,1000
"0.27, 0.36",1,1,1,0,2,34,1000
"0.27, 0.37",1,1,1,0,2,34,1000
"0.27, 0.38",1,1,1,0,2,32,950
"0.27, 0.39",1,1,1,0,2,35,1000
"0.27, 0.40",1,1,1,0,2,34,810
"0.28, 0.00",1,2,0,0,2,6,1480
"0.28, 0.01",1,2,0,0,2,6,1380
"0.28, 0.02",1,1,0,0,2,8,1330
"0.28, 0.03",1,1,0,0,2,6,1290
"0.28, 0.04",1,1,0,0,2,10,1200
"0.28, 0.05",1,1,0,0,2,10,1250
"0.28, 0.06",1,1,0,0,2,11,1330
"0.28, 0.07",1,1,0,0,2,13,1390
"0.28, 0.08",1,1,1,0,2,14,1200
"0.28, 0.09",1,1,0,0,2,13,1180
"0.28, 0.10",1,1,1,0,2,15,1130
"0.28, 0.11",1,1,1,0,2,17,1050
"0.28, 0.12",1,1,1,0,2,17,1220
"0.28, 0.13",1,1,1,0,2,19,1230
"0.28, 0.14",1,1,1,0,2,21,1160
"0.28, 0.15",1,1,1,0,2,22,1150
"0.28, 0.16",1,1,1,0,2,22,1030
"0.28, 0.17",1,1,1,0,2,22,1180
"0.28, 0.18",1,1,1,0,2,25,880
"0.28, 0.19",1,1,1,0,2,25,1020
"0.28, 0.20",1,1,1,0,2,25,1010
"0.28, 0.21",1,1,1,0,2,28,880
"0.28, 0.22",1,1,1,0,2,28,810
"0.28, 0.23",1,1,1,0,2,30,810
"0.28, 0.24",1,1,1,0,2,31,1110
"0.28, 0.25",1,1,1,0,2,29,1050
"0.28, 0.26",1,1,1,0,2,32,1050
"0.28, 0.27",1,1,1,0,2,33,740
"0.28, 0.28",1,1,1,0,2,35,970
"0.28, 0.29",1,1,1,0,2,36,970
"0.28, 0.30",1,1,1,0,2,36,970
"0.28, 0.31",1,1,1,0,2,36,970
"0.28, 0.32",1,1,1,0,2,36,970
"0.28, 0.33",1,1,1,0,2,35,910
"0.28, 0.34",1,1,1,0,2,36,1020
"0.28, 0.35",1,1,1,0,2,36,1020
"0.28, 0.36",1,1,1,0,2,35,1050
"0.28, 0.37",1,1,1,0,2,36,970
"0.28, 0.38",1,1,1,0,2,36,1020
"0.28, 0.39",1,1,1,0,2,34,810
"0.28, 0.40",1,1,1,0,2,36,980
"0.29, 0.00",1,2,0,0,2,6,1480
"0.29, 0.01",1,1,0,0,2,7,1330
"0.29, 0.02",1,1,0,0,2,8,1330
"0.29, 0.03",1,1,0,0,2,6,1290
"0.29, 0.04",1,1,0,0,2,10,1200
"0.29, 0.05",1,1,0,0,2,10,1250
"0.29, 0.06",1,1,0,0,2,11,1330
"0.29, 0.07",1,1,0,0,2,12,1400
"0.29, 0.08",1,1,1,0,2,14,1200
"0.29, 0.09",1,1,0,0,2,13,1180
"0.29, 0.10",1,1,1,0,2,14,1350
"0.29, 0.11",1,1,1,0,2,17,1150
"0.29, 0.12",1,1,1,0,2,18,1180
"0.29, 0.13",1,1,1,0,2,19,1230
"0.29, 0.14",1,1,1,0,2,21,1160
"0.29, 0.15",1,1,1,0,2,21,1160
"0.29, 0.16",1,1,1,0,2,22,1030
"0.29, 0.17",1,1,1,0,2,22,1180
"0.29, 0.18",1,1,1,0,2,25,950
"0.29, 0.19",1,1,1,0,2,25,1020
"0.29, 0.20",1,1,1,0,2,27,1010
"0.29, 0.21",1,1,1,0,2,28,880
"0.29, 0.22",1,1,1,0,2,29,810
"0.29, 0.23",1,1,1,0,2,30,810
"0.29, 0.24",1,1,1,0,2,30,740
"0.29, 0.25",1,1,1,0,2,33,930
"0.29, 0.26",1,1,1,0,2,33,960
"0.29, 0.27",1,1,1,0,2,33,980
"0.29, 0.28",1,1,1,0,2,36,930
"0.29, 0.29",1,1,1,0,2,37,960
"0.29, 0.30",1,1,1,0,2,37,960
"0.29, 0.31",1,1,1,0,2,37,960
"0.29, 0.32",1,1,1,0,2,37,1010
"0.29, 0.33",1,1,1,0,2,34,960
"0.29, 0.34",1,1,1,0,2,34,960
"0.29, 0.35",1,1,1,0,2,34,960
"0.29, 0.36",1,1,1,0,2,34,960
"0.29, 0.37",1,1,1,0,2,34,960
"0.29, 0.38",1,1,1,0,2,36,1030
"0.29, 0.39",1,1,1,0,2,34,980
"0.29, 0.40",1,1,1,0,2,37,990
"0.30, 0.00",1,2,0,0,2,6,1480
"0.30, 0.01",1,2,0,0,2,6,1330
"0.30, 0.02",1,1,0,0,2,7,1280
"0.30, 0.03",1,1,0,0,2,9,1290
"0.30, 0.04",1,1,0,0,2,8,1300
"0.30, 0.05",1,1,0,0,2,11,1110
"0.30, 0.06",1,1,0,0,2,11,1330
"0.30, 0.07",1,1,1,0,2,13,1270
"0.30, 0.08",1,1,1,0,2,14,1360
"0.30, 0.09",1,1,1,0,2,15,1180
"0.30, 0.10",1,1,1,0,2,17,1120
"0.30, 0.11",1,1,1,0,2,18,1100
"0.30, 0.12",1,1,1,0,2,17,1170
"0.30, 0.13",1,1,1,0,2,20,1230
"0.30, 0.14",1,1,1,0,2,21,1160
"0.30, 0.15",1,1,1,0,2,20,1230
"0.30, 0.16",1,1,1,0,2,23,1020
"0.30, 0.17",1,1,1,0,2,22,1180
"0.30, 0.18",1,1,1,0,2,25,950
"0.30, 0.19",1,1,1,0,2,24,1080
"0.30, 0.20",1,1,1,0,2,25,1010
"0.30, 0.21",1,1,1,0,2,28,880
"0.30, 0.22",1,1,1,0,2,29,810
"0.30, 0.23",1,1,1,0,2,30,810
"0.30, 0.24",1,1,1,0,2,30,810
"0.30, 0.25",1,1,1,0,2,33,930
"0.30, 0.26",1,1,1,0,2,33,920
"0.30, 0.27",1,1,1,0,2,33,920
"0.30, 0.28",1,1,1,0,2,33,920
"0.30, 0.29",1,1,1,0,2,36,900
"0.30, 0.30",1,1,1,0,2,36,900
"0.30, 0.31",1,1,1,0,2,36,900
"0.30, 0.32",1,1,1,0,2,36,900
"0.30, 0.33",1,1,1,0,2,37,920
"0.30, 0.34",1,1,1,0,2,35,920
"0.30, 0.35",1,1,1,0,2,37,920
"0.30, 0.36",1,1,1,0,2,37,920
"0.30, 0.37",1,1,1,0,2,36,900
"0.30, 0.38",1,1,1,0,2,35,920
"0.30, 0.39",1,1,1,0,2,35,920
"0.30, 0.40",1,1,1,0,2,36,900
"0.31, 0.00",1,2,0,0,2,6,1480
"0.31, 0.01",1,2,0,0,2,6,1330
"0.31, 0.02",1,1,0,0,2,8,1330
"0.31, 0.03",1,1,0,0,2,8,1290
"0.31, 0.04",1,1,0,0,2,10,1290
"0.31, 0.05",1,1,0,0,2,11,1300
"0.31, 0.06",1,1,0,0,2,12,1330
"0.31, 0.07",1,1,0,0,2,12,1320
"0.31, 0.08",1,1,0,0,2,12,1130
"0.31, 0.09",1,1,1,0,2,15,1170
"0.31, 0.10",1,1,1,0,2,15,1130
"0.31, 0.11",1,1,1,0,2,17,1150
"0.31, 0.12",1,1,1,0,2,18,1180
"0.31, 0.13",1,1,1,0,2,18,1200
"0.31, 0.14",1,1,1,0,2,20,1230
"0.31, 0.15",1,1,1,0,2,20,1230
"0.31, 0.16",1,1,1,0,2,23,990
"0.31, 0.17",1,1,1,0,2,22,1180
"0.31, 0.18",1,1,1,0,2,24,1020
"0.31, 0.19",1,1,1,0,2,25,1080
"0.31, 0.20",1,1,1,0,2,25,1010
"0.31, 0.21",1,1,1,0,2,28,950
"0.31, 0.22",1,1,1,0,2,29,810
"0.31, 0.23",1,1,1,0,2,30,1090
"0.31, 0.24",1,1,1,0,2,31,740
"0.31, 0.25",1,1,1,0,2,33,1010
"0.31, 0.26",1,1,1,0,2,32,930
"0.31, 0.27",1,1,1,0,2,34,920
"0.31, 0.28",1,1,1,0,2,33,920
"0.31, 0.29",1,1,1,0,2,35,830
"0.31, 0.30",1,1,0,1,1,55,0
"0.31, 0.31",1,1,0,1,1,55,0
"0.31, 0.32",1,1,0,1,1,55,0
"0.31, 0.33",1,1,0,1,1,55,0
"0.31, 0.34",1,1,0,1,1,55,0
"0.31, 0.35",1,1,0,1,1,55,0
"0.31, 0.36",1,1,0,1,1,55,0
"0.31, 0.37",1,1,0,1,1,55,0
"0.31, 0.38",1,1,0,1,1,55,0
"0.31, 0.39",1,1,0,1,1,55,0
"0.31, 0.40",1,1,0,1,1,55,0
"0.32, 0.00",1,2,0,0,2,6,1480
"0.32, 0.01",1,1,0,0,2,7,1380
"0.32, 0.02",1,1,0,0,2,7,1330
"0.32, 0.03",1,1,0,0,2,8,1290
"0.32, 0.04",1,1,0,0,2,10,1290
"0.32, 0.05",1,1,0,0,2,11,1300
"0.32, 0.06",1,1,0,0,2,12,1370
"0.32, 0.07",1,1,0,0,2,13,1390
"0.32, 0.08",1,1,0,0,2,12,1130
"0.32, 0.09",1,1,0,0,2,13,1250
"0.32, 0.10",1,1,1,0,2,17,950
"0.32, 0.11",1,1,1,0,2,17,1150
"0.32, 0.12",1,1,1,0,2,18,1180
"0.32, 0.13",1,1,1,0,2,20,1120
"0.32, 0.14",1,1,1,0,2,20,1230
"0.32, 0.15",1,1,1,0,2,21,1160
"0.32, 0.16",1,1,1,0,2,23,950
"0.32, 0.17",1,1,1,0,2,22,1180
"0.32, 0.18",1,1,1,0,2,25,950
"0.32, 0.19",1,1,1,0,2,26,1080
"0.32, 0.20",1,1,1,0,2,25,1010
"0.32, 0.21",1,1,1,0,2,28,950
"0.32, 0.22",1,1,1,0,2,29,950
"0.32, 0.23",1,1,1,0,2,30,810
"0.32, 0.24",1,1,1,0,2,31,740
"0.32, 0.25",1,1,1,0,2,33,1010
"0.32, 0.26",1,1,1,0,2,32,930
"0.32, 0.27",1,1,1,0,2,35,830
"0.32, 0.28",1,1,1,0,2,35,830
"0.32, 0.29",1,1,1,0,2,34,830
"0.32, 0.30",1,1,0,1,1,55,0
"0.32, 0.31",1,1,0,1,1,55,0
"0.32, 0.32",1,1,0,1,1,55,0
"0.32, 0.33",1,1,0,1,1,55,0
"0.32, 0.34",1,1,0,1,1,55,0
"0.32, 0.35",1,1,0,1,1,55,0
"0.32, 0.36",1,1,0,1,1,55,0
"0.32, 0.37",1,1,0,1,1,55,0
"0.32, 0.38",1,1,0,1,1,55,0
"0.32, 0.39",1,1,0,1,1,55,0
"0.32, 0.40",1,1,0,1,1,55,0
"0.33, 0.00",1,2,0,0,2,6,1480
"0.33, 0.01",1,2,0,0,2,6,1330
"0.33, 0.02",1,1,0,0,2,8,1330
"0.33, 0.03",1,1,0,0,2,9,1290
"0.33, 0.04",1,1,0,0,2,10,1290
"0.33, 0.05",1,1,0,0,2,11,1200
"0.33, 0.06",1,1,0,0,2,12,1410
"0.33, 0.07",1,1,0,0,2,11,1320
"0.33, 0.08",1,1,0,0,2,12,1130
"0.33, 0.09",1,1,1,0,2,13,1170
"0.33, 0.10",1,1,1,0,2,16,1060
"0.33, 0.11",1,1,1,0,2,17,1150
"0.33, 0.12",1,1,1,0,2,18,1180
"0.33, 0.13",1,1,1,0,2,20,1200
"0.33, 0.14",1,1,1,0,2,20,1230
"0.33, 0.15",1,1,1,0,2,21,1160
"0.33, 0.16",1,1,1,0,2,22,980
"0.33, 0.17",1,1,1,0,2,22,1180
"0.33, 0.18",1,1,1,0,2,25,950
"0.33, 0.19",1,1,1,0,2,26,1080
"0.33, 0.20",1,1,1,0,2,25,1010
"0.33, 0.21",1,1,1,0,2,28,880
"0.33, 0.22",1,1,1,0,2,28,880
"0.33, 0.23",1,1,1,0,2,30,880
"0.33, 0.24",1,1,1,0,2,31,1110
"0.33, 0.25",1,1,1,0,2,33,1010
"0.33, 0.26",1,1,1,0,2,33,910
"0.33, 0.27",1,1,1,0,2,35,830
"0.33, 0.28",1,1,1,0,2,35,830
"0.33, 0.29",1,1,1,0,2,35,740
"0.33, 0.30",1,1,0,1,1,55,0
"0.33, 0.31",1,1,0,1,1,55,0
"0.33, 0.32",1,1,0,1,1,55,0
"0.33, 0.33",1,1,0,1,1,55,0
"0.33, 0.34",1,1,0,1,1,55,0
"0.33, 0.35",1,1,0,1,1,55,0
"0.33, 0.36",1,1,0,1,1,55,0
"0.33, 0.37",1,1,0,1,1,55,0
"0.33, 0.38",1,1,0,1,1,55,0
"0.33, 0.39",1,1,0,1,1,55,0
"0.33, 0.40",1,1,0,1,1,55,0
"0.34, 0.00",1,2,0,0,2,6,1480
"0.34, 0.01",1,1,0,0,2,7,1330
"0.34, 0.02",1,1,0,0,2,7,1330
"0.34, 0.03",1,1,0,0,2,9,1290
"0.34, 0.04",1,1,0,0,2,10,1290
"0.34, 0.05",1,1,0,0,2,11,1300
"0.34, 0.06",1,1,0,0,2,12,1370
"0.34, 0.07",1,1,0,0,2,12,1320
"0.34, 0.08",1,1,1,0,2,14,1130
"0.34, 0.09",1,1,1,0,2,14,1210
"0.34, 0.10",1,1,1,0,2,15,990
"0.34, 0.11",1,1,1,0,2,17,1150
"0.34, 0.12",1,1,1,0,2,18,1220
"0.34, 0.13",1,1,1,0,2,20,1200
"0.34, 0.14",1,1,1,0,2,20,1230
"0.34, 0.15",1,1,1,0,2,21,1160
"0.34, 0.16",1,1,1,0,2,22,980
"0.34, 0.17",1,1,1,0,2,22,1180
"0.34, 0.18",1,1,1,0,2,23,870
"0.34, 0.19",1,1,1,0,2,26,1080
"0.34, 0.20",1,1,1,0,2,27,950
"0.34, 0.21",1,1,1,0,2,27,810
"0.34, 0.22",1,1,1,0,2,28,810
"0.34, 0.23",1,1,1,0,2,30,810
"0.34, 0.24",1,1,1,0,2,31,740
"0.34, 0.25",1,1,1,0,2,33,960
"0.34, 0.26",1,1,1,0,2,33,910
"0.34, 0.27",1,1,1,0,2,35,830
"0.34, 0.28",1,1,1,0,2,35,830
"0.34, 0.29",1,1,1,0,2,36,740
"0.34, 0.30",1,1,0,1,1,55,0
"0.34, 0.31",1,1,0,1,1,55,0
"0.34, 0.32",1,1,0,1,1,55,0
"0.34, 0.33",1,1,0,1,1,55,0
"0.34, 0.34",1,1,0,1,1,55,0
"0.34, 0.35",1,1,0,1,1,55,0
"0.34, 0.36",1,1,0,1,1,55,0
"0.34, 0.37",1,1,0,1,1,55,0
"0.34, 0.38",1,1,0,1,1,55,0
"0.34, 0.39",1,1,0,1,1,55,0
"0.34, 0.40",1,1,0,1,1,55,0
"0.35, 0.00",1,2,0,0,2,6,1480
"0.35, 0.01",1,2,0,0,2,6,1290
"0.35, 0.02",1,1,0,0,2,8,1330
"0.35, 0.03",1,1,0,0,2,9,1290
"0.35, 0.04",1,1,0,0,2,9,1300
"0.35, 0.05",1,1,0,0,2,11,1200
"0.35, 0.06",1,1,0,0,2,12,1370
"0.35, 0.07",1,1,0,0,2,12,1320
"0.35, 0.08",1,1,0,0,2,13,950
"0.35, 0.09",1,1,1,0,2,15,1260
"0.35, 0.10",1,1,1,0,2,16,1060
"0.35, 0.11",1,1,1,0,2,16,1100
"0.35, 0.12",1,1,1,0,2,18,1180
"0.35, 0.13",1,1,1,0,2,20,1230
"0.35, 0.14",1,1,1,0,2,20,1230
"0.35, 0.15",1,1,1,0,2,21,1160
"0.35, 0.16",1,1,1,0,2,22,980
"0.35, 0.17",1,1,1,0,2,22,1180
"0.35, 0.18",1,1,1,0,2,24,950
"0.35, 0.19",1,1,1,0,2,25,1080
"0.35, 0.20",1,1,1,0,2,26,1010
"0.35, 0.21",1,1,1,0,2,27,880
"0.35, 0.22",1,1,1,0,2,28,810
"0.35, 0.23",1,1,1,0,2,30,1130
"0.35, 0.24",1,1,1,0,2,31,1110
"0.35, 0.25",1,1,1,0,2,33,930
"0.35, 0.26",1,1,1,0,2,33,910
"0.35, 0.27",1,1,1,0,2,35,830
"0.35, 0.28",1,1,1,0,2,35,830
"0.35, 0.29",1,1,1,0,2,36,740
"0.35, 0.30",1,1,0,1,1,55,0
"0.35, 0.31",1,1,0,1,1,55,0
"0.35, 0.32",1,1,0,1,1,55,0
"0.35, 0.33",1,1,0,1,1,55,0
"0.35, 0.34",1,1,0,1,1,55,0
"0.35, 0.35",1,1,0,1,1,55,0
"0.35, 0.36",1,1,0,1,1,55,0
"0.35, 0.37",1,1,0,1,1,55,0
"0.35, 0.38",1,1,0,1,1,55,0
"0.35, 0.39",1,1,0,1,1,55,0
"0.35, 0.40",1,1,0,1,1,55,0
"0.36, 0.00",1,2,0,0,2,6,1480
"0.36, 0.01",1,2,0,0,2,6,1330
"0.36, 0.02",1,1,0,0,2,8,1330
"0.36, 0.03",1,1,0,0,2,9,1290
"0.36, 0.04",1,1,0,0,2,9,1300
"0.36, 0.05",1,1,0,0,2,10,1300
"0.36, 0.06",1,1,0,0,2,12,1370
"0.36, 0.07",1,1,0,0,2,11,1320
"0.36, 0.08",1,1,1,0,2,14,1100
"0.36, 0.09",1,1,1,0,2,15,990
"0.36, 0.10",1,1,1,0,2,17,950
"0.36, 0.11",1,1,1,0,2,16,1100
"0.36, 0.12",1,1,1,0,2,18,1180
"0.36, 0.13",1,1,1,0,2,19,1310
"0.36, 0.14",1,1,1,0,2,20,1120
"0.36, 0.15",1,1,1,0,2,21,1230
"0.36, 0.16",1,1,1,0,2,22,980
"0.36, 0.17",1,1,1,0,2,22,1180
"0.36, 0.18",1,1,1,0,2,25,950
"0.36, 0.19",1,1,1,0,2,24,1080
"0.36, 0.20",1,1,1,0,2,27,1010
"0.36, 0.21",1,1,1,0,2,27,950
"0.36, 0.22",1,1,1,0,2,29,810
"0.36, 0.23",1,1,1,0,2,30,810
"0.36, 0.24",1,1,1,0,2,31,810
"0.36, 0.25",1,1,1,0,2,33,930
"0.36, 0.26",1,1,1,0,2,33,910
"0.36, 0.27",1,1,1,0,2,35,830
"0.36, 0.28",1,1,1,0,2,36,750
"0.36, 0.29",1,1,1,0,2,36,840
"0.36, 0.30",1,1,0,1,1,55,0
"0.36, 0.31",1,1,0,1,1,55,0
"0.36, 0.32",1,1,0,1,1,55,0
"0.36, 0.33",1,1,0,1,1,55,0
"0.36, 0.34",1,1,0,1,1,55,0
"0.36, 0.35",1,1,0,1,1,55,0
"0.36, 0.36",1,1,0,1,1,55,0
"0.36, 0.37",1,1,0,1,1,55,0
"0.36, 0.38",1,1,0,1,1,55,0
"0.36, 0.39",1,1,0,1,1,55,0
"0.36, 0.40",1,1,0,1,1,55,0
"0.37, 0.00",1,2,0,0,2,6,1480
"0.37, 0.01",1,1,0,0,2,7,1380
"0.37, 0.02",1,1,0,0,2,8,1330
"0.37, 0.03",1,1,0,0,2,9,1290
"0.37, 0.04",1,1,0,0,2,10,1290
"0.37, 0.05",1,1,0,0,2,10,1300
"0.37, 0.06",1,1,0,0,2,11,1380
"0.37, 0.07",1,1,0,0,2,11,1400
"0.37, 0.08",1,1,1,0,2,14,1230
"0.37, 0.09",1,1,1,0,2,14,1210
"0.37, 0.10",1,1,1,0,2,16,1140
"0.37, 0.11",1,1,1,0,2,17,1050
"0.37, 0.12",1,1,1,0,2,18,1280
"0.37, 0.13",1,1,1,0,2,19,1230
"0.37, 0.14",1,1,1,0,2,19,1080
"0.37, 0.15",1,1,1,0,2,21,1160
"0.37, 0.16",1,1,1,0,2,22,980
"0.37, 0.17",1,1,1,0,2,22,1180
"0.37, 0.18",1,1,1,0,2,25,950
"0.37, 0.19",1,1,1,0,2,24,1080
"0.37, 0.20",1,1,1,0,2,27,750
"0.37, 0.21",1,1,1,0,2,27,950
"0.37, 0.22",1,1,1,0,2,28,810
"0.37, 0.23",1,1,1,0,2,30,810
"0.37, 0.24",1,1,1,0,2,31,1110
"0.37, 0.25",1,1,1,0,2,33,1010
"0.37, 0.26",1,1,1,0,2,33,930
"0.37, 0.27",1,1,1,0,2,35,830
"0.37, 0.28",1,1,1,0,2,35,830
"0.37, 0.29",1,1,1,0,2,37,740
"0.37, 0.30",1,1,0,1,1,55,0
"0.37, 0.31",1,1,0,1,1,55,0
"0.37, 0.32",1,1,0,1,1,55,0
"0.37, 0.33",1,1,0,1,1,55,0
"0.37, 0.34",1,1,0,1,1,55,0
"0.37, 0.35",1,1,0,1,1,55,0
"0.37, 0.36",1,1,0,1,1,55,0
"0.37, 0.37",1,1,0,1,1,55,0
"0.37, 0.38",1,1,0,1,1,55,0
"0.37, 0.39",1,1,0,1,1,55,0
"0.37, 0.40",1,1,0,1,1,55,0
"0.38, 0.00",1,2,0,0,2,6,1480
"0.38, 0.01",1,1,0,0,2,7,1380
"0.38, 0.02",1,1,0,0,2,8,1330
"0.38, 0.03",1,1,0,0,2,9,1290
"0.38, 0.04",1,1,0,0,2,10,1290
"0.38, 0.05",1,1,0,0,2,10,1250
"0.38, 0.06",1,1,0,0,2,12,1410
"0.38, 0.07",1,1,0,0,2,11,1400
"0.38, 0.08",1,1,0,0,2,13,1160
"0.38, 0.09",1,1,1,0,2,14,1210
"0.38, 0.10",1,1,1,0,2,16,1300
"0.38, 0.11",1,1,1,0,2,17,1000
"0.38, 0.12",1,1,1,0,2,19,1160
"0.38, 0.13",1,1,1,0,2,20,1230
"0.38, 0.14",1,1,1,0,2,20,1230
"0.38, 0.15",1,1,1,0,2,21,1160
"0.38, 0.16",1,1,1,0,2,22,980
"0.38, 0.17",1,1,1,0,2,23,990
"0.38, 0.18",1,1,1,0,2,25,950
"0.38, 0.19",1,1,1,0,2,25,1080
"0.38, 0.20",1,1,1,0,2,26,1010
"0.38, 0.21",1,1,1,0,2,27,950
"0.38, 0.22",1,1,1,0,2,28,810
"0.38, 0.23",1,1,1,0,2,30,810
"0.38, 0.24",1,1,1,0,2,31,1110
"0.38, 0.25",1,1,1,0,2,33,1010
"0.38, 0.26",1,1,1,0,2,32,970
"0.38, 0.27",1,1,1,0,2,35,830
"0.38, 0.28",1,1,1,0,2,35,830
"0.38, 0.29",1,1,1,0,2,36,840
"0.38, 0.30",1,1,0,1,1,55,0
"0.38, 0.31",1,1,0,1,1,55,0
"0.38, 0.32",1,1,0,1,1,55,0
"0.38, 0.33",1,1,0,1,1,55,0
"0.38, 0.34",1,1,0,1,1,55,0
"0.38, 0.35",1,1,0,1,1,55,0
"0.38, 0.36",1,1,0,1,1,55,0
"0.38, 0.37",1,1,0,1,1,55,0
"0.38, 0.38",1,1,0,1,1,55,0
"0.38, 0.39",1,1,0,1,1,55,0
"0.38, 0.40",1,1,0,1,1,55,0
"0.39, 0.00",1,2,0,0,2,6,1480
"0.39, 0.01",1,2,0,0,2,6,1380
"0.39, 0.02",1,1,0,0,2,8,1330
"0.39, 0.03",1,1,0,0,2,9,1240
"0.39, 0.04",1,1,0,0,2,8,1250
"0.39, 0.05",1,1,0,0,2,11,1300
"0.39, 0.06",1,1,0,0,2,12,1410
"0.39, 0.07",1,1,0,0,2,12,1320
"0.39, 0.08",1,1,1,0,2,13,1060
"0.39, 0.09",1,1,1,0,2,15,1180
"0.39, 0.10",1,1,1,0,2,16,1250
"0.39, 0.11",1,1,1,0,2,18,1050
"0.39, 0.12",1,1,1,0,2,18,1160
"0.39, 0.13",1,1,1,0,2,20,1230
"0.39, 0.14",1,1,1,0,2,20,1230
"0.39, 0.15",1,1,1,0,2,21,1240
"0.39, 0.16",1,1,1,0,2,22,980
"0.39, 0.17",1,1,1,0,2,22,1180
"0.39, 0.18",1,1,1,0,2,25,950
"0.39, 0.19",1,1,1,0,2,26,1080
"0.39, 0.20",1,1,1,0,2,26,1010
"0.39, 0.21",1,1,1,0,2,27,1220
"0.39, 0.22",1,1,1,0,2,28,810
"0.39, 0.23",1,1,1,0,2,30,810
"0.39, 0.24",1,1,1,0,2,32,1050
"0.39, 0.25",1,1,1,0,2,33,1010
"0.39, 0.26",1,1,1,0,2,33,910
"0.39, 0.27",1,1,1,0,2,35,840
"0.39, 0.28",1,1,1,0,2,35,830
"0.39, 0.29",1,1,1,0,2,37,740
"0.39, 0.30",1,1,0,1,1,55,0
"0.39, 0.31",1,1,0,1,1,55,0
"0.39, 0.32",1,1,0,1,1,55,0
"0.39, 0.33",1,1,0,1,1,55,0
"0.39, 0.34",1,1,0,1,1,55,0
"0.39, 0.35",1,1,0,1,1,55,0
"0.39, 0.36",1,1,0,1,1,55,0
"0.39, 0.37",1,1,0,1,1,55,0
"0.39, 0.38",1,1,0,1,1,55,0
"0.39, 0.39",1,1,0,1,1,55,0
"0.39, 0.40",1,1,0,1,1,55,0
"0.40, 0.00",1,2,0,0,2,6,1480
"0.40, 0.01",1,1,0,0,2,7,1340
"0.40, 0.02",1,1,0,0,2,8,1330
"0.40, 0.03",1,1,0,0,2,9,1290
"0.40, 0.04",1,1,0,0,2,8,1250
"0.40, 0.05",1,1,0,0,2,11,1200
"0.40, 0.06",1,1,0,0,2,11,1410
"0.40, 0.07",1,1,0,0,2,11,1400
"0.40, 0.08",1,1,1,0,2,14,1260
"0.40, 0.09",1,1,1,0,2,15,1140
"0.40, 0.10",1,1,0,0,2,13,1130
"0.40, 0.11",1,1,1,0,2,15,1100
"0.40, 0.12",1,1,1,0,2,18,1070
"0.40, 0.13",1,1,1,0,2,20,1230
"0.40, 0.14",1,1,1,0,2,20,1230
"0.40, 0.15",1,1,1,0,2,22,1160
"0.40, 0.16",1,1,1,0,2,22,980
"0.40, 0.17",1,1,1,0,2,22,1180
"0.40, 0.18",1,1,1,0,2,25,950
"0.40, 0.19",1,1,1,0,2,26,1080
"0.40, 0.20",1,1,1,0,2,27,1010
"0.40, 0.21",1,1,1,0,2,27,1220
"0.40, 0.22",1,1,1,0,2,28,950
"0.40, 0.23",1,1,1,0,2,30,1110
"0.40, 0.24",1,1,1,0,2,31,1110
"0.40, 0.25",1,1,1,0,2,33,1010
"0.40, 0.26",1,1,1,0,2,33,930
"0.40, 0.27",1,1,1,0,2,35,830
"0.40, 0.28",1,1,1,0,2,35,830
"0.40, 0.29",1,1,1,0,2,37,740
"0.40, 0.30",1,1,0,1,1,55,0
"0.40, 0.31",1,1,0,1,1,55,0
"0.40, 0.32",1,1,0,1,1,55,0
"0.40, 0.33",1,1,0,1,1,55,0
"0.40, 0.34",1,1,0,1,1,55,0
"0.40, 0.35",1,1,0,1,1,55,0
"0.40, 0.36",1,1,0,1,1,55,0
"0.40, 0.37",1,1,0,1,1,55,0
