imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.28, 0.01",0,0,0,3,3,0,1000
"0.28, 0.02",0,0,0,3,3,0,850
"0.28, 0.03",0,0,0,3,3,0,870
"0.28, 0.04",0,0,1,3,3,0,760
"0.28, 0.05",0,0,1,3,3,0,760
"0.28, 0.06",0,0,1,3,3,0,720
"0.28, 0.07",0,0,1,3,3,0,720
"0.28, 0.08",0,0,1,3,3,0,600
"0.28, 0.09",0,0,1,3,3,0,580
"0.28, 0.10",1,1,1,3,3,5,580
"0.28, 0.11",1,1,0,3,3,8,560
"0.28, 0.12",1,1,1,3,3,8,520
"0.28, 0.13",1,1,1,3,3,10,780
"0.28, 0.14",1,1,2,3,3,11,510
"0.28, 0.15",1,1,1,3,3,12,490
"0.28, 0.16",1,1,1,3,3,12,490
"0.28, 0.17",1,1,2,3,3,13,490
"0.28, 0.18",1,1,2,3,3,15,600
"0.28, 0.19",1,1,2,3,3,17,480
"0.28, 0.20",1,1,2,3,3,18,440
"0.28, 0.21",1,1,2,3,3,19,440
"0.28, 0.22",1,1,2,3,3,19,440
"0.28, 0.23",1,1,2,3,3,16,440
"0.28, 0.24",1,1,2,3,3,16,440
"0.28, 0.25",1,1,2,3,3,19,440
"0.28, 0.26",1,1,2,3,3,16,440
"0.28, 0.27",1,1,2,3,3,16,440
"0.28, 0.28",1,1,2,3,3,16,440
"0.28, 0.29",1,1,2,3,3,16,440
"0.28, 0.30",1,1,2,3,3,19,440
"0.28, 0.31",1,1,2,3,3,16,440
"0.28, 0.32",1,1,2,3,3,19,440
"0.28, 0.33",1,1,2,3,3,19,440
"0.28, 0.34",1,1,2,3,3,19,440
"0.28, 0.35",1,1,2,3,3,19,440
"0.28, 0.36",1,1,2,3,3,19,440
"0.28, 0.37",1,1,2,3,3,19,440
"0.28, 0.38",1,1,2,3,3,16,440
"0.28, 0.39",1,1,2,3,3,19,440
"0.28, 0.40",1,1,2,3,3,16,440
"0.29, 0.00",0,0,0,3,3,0,1010
"0.29, 0.01",0,0,0,3,3,0,910
"0.29, 0.02",0,0,0,3,3,0,910
"0.29, 0.03",0,0,1,3,3,0,920
"0.29, 0.04",0,0,1,3,3,0,760
"0.29, 0.05",0,0,1,3,3,0,760
"0.29, 0.06",0,0,1,3,3,0,720
"0.29, 0.07",0,0,1,3,3,0,650
"0.29, 0.08",0,0,1,3,3,0,850
"0.29, 0.09",1,1,1,3,3,5,580
"0.29, 0.10",1,1,0,3,3,7,640
"0.29, 0.11",1,1,1,3,3,7,670
"0.29, 0.12",1,1,1,3,3,8,520
"0.29, 0.13",1,1,1,3,3,5,580
"0.29, 0.14",1,1,2,3,3,11,510
"0.29, 0.15",1,1,1,3,3,11,490
"0.29, 0.16",1,1,2,3,3,13,510
"0.29, 0.17",1,1,2,3,3,15,490
"0.29, 0.18",1,1,2,3,3,14,600
"0.29, 0.19",1,1,2,3,3,15,480
"0.29, 0.20",1,1,2,3,3,16,440
"0.29, 0.21",1,1,2,3,3,19,440
"0.29, 0.22",1,1,2,3,3,17,440
"0.29, 0.23",1,1,2,3,3,17,440
"0.29, 0.24",1,1,2,3,3,19,440
"0.29, 0.25",1,1,2,3,3,19,440
"0.29, 0.26",1,1,2,3,3,17,440
"0.29, 0.27",1,1,2,3,3,19,440
"0.29, 0.28",1,1,2,3,3,17,440
"0.29, 0.29",1,1,2,3,3,17,440
"0.29, 0.30",1,1,2,3,3,19,440
"0.29, 0.31",1,1,2,3,3,17,440
"0.29, 0.32",1,1,2,3,3,19,440
"0.29, 0.33",1,1,2,3,3,19,440
"0.29, 0.34",1,1,2,3,3,19,440
"0.29, 0.35",1,1,2,3,3,19,440
"0.29, 0.36",1,1,2,3,3,19,440
"0.29, 0.37",1,1,2,3,3,19,440
"0.29, 0.38",1,1,2,3,3,19,440
"0.29, 0.39",1,1,2,3,3,19,440
"0.29, 0.40",1,1,2,3,3,19,440
"0.30, 0.00",0,0,0,3,3,0,960
"0.30, 0.01",0,0,0,3,3,0,910
"0.30, 0.02",0,0,0,3,3,0,1000
"0.30, 0.03",0,0,1,3,3,0,760
"0.30, 0.04",0,0,1,3,3,0,760
"0.30, 0.05",0,0,1,3,3,0,760
"0.30, 0.06",0,0,1,3,3,0,720
"0.30, 0.07",0,0,1,3,3,0,650
"0.30, 0.08",0,0,1,3,3,0,600
"0.30, 0.09",0,0,1,3,3,0,580
"0.30, 0.10",1,1,0,3,3,6,640
"0.30, 0.11",1,1,1,3,3,6,710
"0.30, 0.12",1,1,1,3,3,7,550
"0.30, 0.13",1,1,1,3,3,9,510
"0.30, 0.14",1,1,0,3,3,9,540
"0.30, 0.15",1,1,1,3,3,11,490
"0.30, 0.16",1,1,1,3,3,12,490
"0.30, 0.17",1,1,2,3,3,13,490
"0.30, 0.18",1,1,2,3,3,14,600
"0.30, 0.19",1,1,2,3,3,15,480
"0.30, 0.20",1,1,2,3,3,16,440
"0.30, 0.21",1,1,2,3,3,19,440
"0.30, 0.22",1,1,2,3,3,19,440
"0.30, 0.23",1,1,2,3,3,17,440
"0.30, 0.24",1,1,2,3,3,20,420
"0.30, 0.25",1,1,2,3,3,17,440
"0.30, 0.26",1,1,2,3,3,20,420
"0.30, 0.27",1,1,2,3,3,17,440
"0.30, 0.28",1,1,2,3,3,17,440
"0.30, 0.29",1,1,2,3,3,17,440
"0.30, 0.30",1,1,2,3,3,20,420
"0.30, 0.31",1,1,2,3,3,17,440
"0.30, 0.32",1,1,2,3,3,17,440
"0.30, 0.33",1,1,2,3,3,20,420
"0.30, 0.34",1,1,2,3,3,20,420
"0.30, 0.35",1,1,2,3,3,17,440
"0.30, 0.36",1,1,2,3,3,20,420
"0.30, 0.37",1,1,2,3,3,17,440
"0.30, 0.38",1,1,2,3,3,20,420
"0.30, 0.39",1,1,2,3,3,20,420
"0.30, 0.40",1,1,2,3,3,20,420
"0.31, 0.00",0,0,0,3,3,0,970
"0.31, 0.01",0,0,0,3,3,0,1010
"0.31, 0.02",0,0,1,3,3,0,750
"0.31, 0.03",0,0,0,3,3,0,800
"0.31, 0.04",0,0,1,3,3,0,760
"0.31, 0.05",0,0,1,3,3,0,760
"0.31, 0.06",0,0,1,3,3,0,760
"0.31, 0.07",0,0,1,3,3,0,660
"0.31, 0.08",0,0,1,3,3,0,600
"0.31, 0.09",0,0,1,3,3,0,580
"0.31, 0.10",1,1,0,3,3,7,640
"0.31, 0.11",1,1,1,3,3,5,580
"0.31, 0.12",1,2,1,3,3,8,1320
"0.31, 0.13",1,1,1,3,3,10,510
"0.31, 0.14",1,1,2,3,3,11,510
"0.31, 0.15",1,1,1,3,3,12,490
"0.31, 0.16",1,1,1,3,3,12,490
"0.31, 0.17",1,1,2,3,3,13,490
"0.31, 0.18",1,1,2,3,3,15,600
"0.31, 0.19",1,1,2,3,3,17,480
"0.31, 0.20",1,1,2,3,3,18,440
"0.31, 0.21",1,1,2,3,3,19,440
"0.31, 0.22",1,1,2,3,3,17,440
"0.31, 0.23",1,1,2,3,3,18,420
"0.31, 0.24",1,1,2,3,3,18,420
"0.31, 0.25",1,1,2,3,3,18,420
"0.31, 0.26",1,1,2,3,3,20,420
"0.31, 0.27",1,1,2,3,3,18,420
"0.31, 0.28",1,1,2,3,3,18,420
"0.31, 0.29",1,1,2,3,3,20,420
"0.31, 0.30",1,1,2,3,3,20,420
"0.31, 0.31",1,1,2,3,3,20,420
"0.31, 0.32",1,1,2,3,3,18,420
"0.31, 0.33",1,1,2,3,3,20,420
"0.31, 0.34",1,1,2,3,3,18,420
"0.31, 0.35",1,1,2,3,3,18,420
"0.31, 0.36",1,1,2,3,3,20,420
"0.31, 0.37",1,1,2,3,3,18,420
"0.31, 0.38",1,1,2,3,3,20,420
"0.31, 0.39",1,1,2,3,3,20,420
"0.31, 0.40",1,1,2,3,3,18,420
"0.32, 0.00",0,0,0,3,3,0,1030
"0.32, 0.01",0,0,0,3,3,0,1010
"0.32, 0.02",0,0,0,3,3,0,850
"0.32, 0.03",0,0,1,3,3,0,730
"0.32, 0.04",0,0,1,3,3,0,760
"0.32, 0.05",0,0,1,3,3,0,760
"0.32, 0.06",0,0,1,3,3,0,760
"0.32, 0.07",0,0,1,3,3,0,660
"0.32, 0.08",0,0,1,3,3,0,600
"0.32, 0.09",0,0,1,3,3,0,580
"0.32, 0.10",1,1,0,3,3,7,640
"0.32, 0.11",1,1,1,3,3,8,670
"0.32, 0.12",1,1,1,3,3,5,580
"0.32, 0.13",1,1,1,3,3,5,580
"0.32, 0.14",1,1,2,3,3,11,510
"0.32, 0.15",1,1,1,3,3,12,490
"0.32, 0.16",0,0,1,3,3,0,580
"0.32, 0.17",1,1,2,3,3,13,490
"0.32, 0.18",1,1,2,3,3,14,600
"0.32, 0.19",1,1,2,3,3,15,480
"0.32, 0.20",1,1,2,3,3,16,440
"0.32, 0.21",1,1,2,3,3,19,440
"0.32, 0.22",1,1,2,3,3,19,440
"0.32, 0.23",1,1,2,3,3,20,420
"0.32, 0.24",1,1,2,3,3,20,420
"0.32, 0.25",1,1,2,3,3,18,420
"0.32, 0.26",1,1,2,3,3,18,420
"0.32, 0.27",1,1,2,3,3,18,420
"0.32, 0.28",1,1,2,3,3,20,420
"0.32, 0.29",1,1,2,3,3,18,420
"0.32, 0.30",1,1,2,3,3,20,420
"0.32, 0.31",1,1,2,3,3,18,420
"0.32, 0.32",1,1,2,3,3,20,420
"0.32, 0.33",1,1,2,3,3,20,420
"0.32, 0.34",1,1,2,3,3,20,420
"0.32, 0.35",1,1,2,3,3,18,420
"0.32, 0.36",1,1,2,3,3,18,420
"0.32, 0.37",1,1,2,3,3,20,420
"0.32, 0.38",1,1,2,3,3,18,420
"0.32, 0.39",1,1,2,3,3,18,420
"0.32, 0.40",1,1,2,3,3,18,420
"0.33, 0.00",0,0,0,3,3,0,1030
"0.33, 0.01",0,0,0,3,3,0,910
"0.33, 0.02",0,0,0,3,3,0,850
"0.33, 0.03",0,0,1,3,3,0,800
"0.33, 0.04",0,0,1,3,3,0,760
"0.33, 0.05",0,0,1,3,3,0,760
"0.33, 0.06",0,0,1,3,3,0,780
"0.33, 0.07",0,0,1,3,3,0,660
"0.33, 0.08",0,0,1,3,3,0,600
"0.33, 0.09",0,0,1,3,3,0,580
"0.33, 0.10",1,1,0,3,3,7,640
"0.33, 0.11",1,1,1,3,3,7,710
"0.33, 0.12",1,1,1,3,3,5,580
"0.33, 0.13",1,1,1,3,3,9,510
"0.33, 0.14",1,1,0,3,3,9,540
"0.33, 0.15",1,1,1,3,3,12,520
"0.33, 0.16",1,1,2,3,3,14,540
"0.33, 0.17",1,1,2,3,3,13,490
"0.33, 0.18",1,1,2,3,3,15,510
"0.33, 0.19",1,1,2,3,3,17,480
"0.33, 0.20",1,1,2,3,3,18,440
"0.33, 0.21",1,1,2,3,3,19,440
"0.33, 0.22",1,1,2,3,3,19,440
"0.33, 0.23",1,1,2,3,3,20,420
"0.33, 0.24",1,1,2,3,3,20,420
"0.33, 0.25",1,1,2,3,3,20,420
"0.33, 0.26",1,1,2,3,3,18,420
"0.33, 0.27",1,1,2,3,3,18,420
"0.33, 0.28",1,1,2,3,3,18,420
"0.33, 0.29",1,1,2,3,3,20,420
"0.33, 0.30",1,1,2,3,3,20,420
"0.33, 0.31",1,1,2,3,3,18,420
"0.33, 0.32",1,1,2,3,3,20,420
"0.33, 0.33",1,1,2,3,3,18,420
"0.33, 0.34",1,1,2,3,3,18,420
"0.33, 0.35",1,1,2,3,3,20,420
"0.33, 0.36",1,1,2,3,3,20,420
"0.33, 0.37",1,1,2,3,3,18,420
"0.33, 0.38",1,1,2,3,3,20,420
"0.33, 0.39",1,1,2,3,3,18,420
"0.33, 0.40",1,1,2,3,3,18,420
"0.34, 0.00",0,0,0,3,3,0,1120
"0.34, 0.01",0,0,0,3,3,0,910
"0.34, 0.02",0,0,0,3,3,0,850
"0.34, 0.03",0,0,1,3,3,0,830
"0.34, 0.04",0,0,1,3,3,0,760
"0.34, 0.05",0,0,1,3,3,0,760
"0.34, 0.06",0,0,1,3,3,0,780
"0.34, 0.07",0,0,1,3,3,0,600
"0.34, 0.08",0,0,1,3,3,0,600
"0.34, 0.09",0,0,1,3,3,0,810
"0.34, 0.10",1,1,0,3,3,6,640
"0.34, 0.11",1,1,1,3,3,7,670
"0.34, 0.12",0,0,1,3,3,0,580
"0.34, 0.13",1,1,1,3,3,9,510
"0.34, 0.14",1,1,1,3,3,10,540
"0.34, 0.15",1,1,1,3,3,12,520
"0.34, 0.16",1,1,1,3,3,13,490
"0.34, 0.17",1,1,2,3,3,13,490
"0.34, 0.18",1,1,2,3,3,14,600
"0.34, 0.19",1,1,2,3,3,15,480
"0.34, 0.20",1,1,2,3,3,16,440
"0.34, 0.21",1,1,2,3,3,19,440
"0.34, 0.22",1,1,2,3,3,17,440
"0.34, 0.23",1,1,2,3,3,18,420
"0.34, 0.24",1,1,2,3,3,18,420
"0.34, 0.25",1,1,2,3,3,20,420
"0.34, 0.26",1,1,2,3,3,20,420
"0.34, 0.27",1,2,1,3,3,24,640
"0.34, 0.28",1,2,1,3,3,24,880
"0.34, 0.29",1,1,2,3,3,18,420
"0.34, 0.30",1,1,2,3,3,18,420
"0.34, 0.31",1,1,2,3,3,18,420
"0.34, 0.32",1,1,2,3,3,27,890
"0.34, 0.33",1,1,2,3,3,18,420
"0.34, 0.34",1,1,2,3,3,18,420
"0.34, 0.35",1,1,2,3,3,20,420
"0.34, 0.36",1,1,2,3,3,20,420
"0.34, 0.37",1,1,2,3,3,20,420
"0.34, 0.38",1,1,2,3,3,32,680
"0.34, 0.39",1,1,2,3,3,34,680
"0.34, 0.40",1,1,2,3,3,18,420
"0.35, 0.00",0,0,0,3,3,0,1020
"0.35, 0.01",0,0,0,3,3,0,1030
"0.35, 0.02",0,0,0,3,3,0,850
"0.35, 0.03",0,0,1,3,3,0,830
"0.35, 0.04",0,0,1,3,3,0,760
"0.35, 0.05",0,0,1,3,3,0,760
"0.35, 0.06",0,0,1,3,3,0,780
"0.35, 0.07",0,0,1,3,3,0,600
"0.35, 0.08",0,0,1,3,3,0,600
"0.35, 0.09",1,1,1,3,3,5,810
"0.35, 0.10",0,0,1,3,3,0,580
"0.35, 0.11",1,1,1,3,3,6,710
"0.35, 0.12",1,1,0,3,3,9,630
"0.35, 0.13",1,1,1,3,3,10,510
"0.35, 0.14",1,1,1,3,3,11,540
"0.35, 0.15",1,1,1,3,3,12,520
"0.35, 0.16",1,1,2,3,3,13,510
"0.35, 0.17",1,1,2,3,3,13,490
"0.35, 0.18",1,1,2,3,3,14,600
"0.35, 0.19",1,1,2,3,3,17,480
"0.35, 0.20",1,1,2,3,3,16,440
"0.35, 0.21",1,1,2,3,3,17,440
"0.35, 0.22",1,1,2,3,3,17,440
"0.35, 0.23",1,1,2,3,3,18,420
"0.35, 0.24",1,1,2,3,3,18,420
"0.35, 0.25",1,1,2,3,3,20,420
"0.35, 0.26",1,1,2,3,3,20,420
"0.35, 0.27",1,2,1,3,3,24,1070
"0.35, 0.28",1,1,2,3,3,20,420
"0.35, 0.29",1,2,1,3,3,26,1080
"0.35, 0.30",1,2,1,3,3,26,820
"0.35, 0.31",1,1,2,3,3,18,420
"0.35, 0.32",1,1,2,3,3,29,860
"0.35, 0.33",1,1,2,3,3,29,810
"0.35, 0.34",1,1,2,3,3,32,690
"0.35, 0.35",1,1,2,3,3,32,800
"0.35, 0.36",1,1,2,3,3,32,680
"0.35, 0.37",1,1,2,3,3,35,640
"0.35, 0.38",1,1,2,3,3,32,680
"0.35, 0.39",1,1,2,3,3,32,680
"0.35, 0.40",1,1,2,3,3,35,640
"0.36, 0.00",0,0,0,3,3,0,970
"0.36, 0.01",0,0,0,3,3,0,950
"0.36, 0.02",0,0,1,3,3,0,750
"0.36, 0.03",0,0,0,3,3,0,870
"0.36, 0.04",0,0,1,3,3,0,760
"0.36, 0.05",0,0,1,3,3,0,760
"0.36, 0.06",0,0,1,3,3,0,780
"0.36, 0.07",0,0,1,3,3,0,600
"0.36, 0.08",0,0,1,3,3,0,600
"0.36, 0.09",1,1,1,3,3,5,580
"0.36, 0.10",0,0,1,3,3,0,580
"0.36, 0.11",1,1,1,3,3,6,710
"0.36, 0.12",0,0,1,3,3,0,580
"0.36, 0.13",1,1,1,3,3,9,680
"0.36, 0.14",1,1,1,3,3,10,510
"0.36, 0.15",1,1,1,3,3,5,580
"0.36, 0.16",1,1,2,3,3,13,510
"0.36, 0.17",1,1,2,3,3,15,490
"0.36, 0.18",1,1,1,3,3,5,580
"0.36, 0.19",1,1,2,3,3,15,480
"0.36, 0.20",1,1,2,3,3,16,440
"0.36, 0.21",1,1,2,3,3,19,440
"0.36, 0.22",1,1,2,3,3,19,440
"0.36, 0.23",1,1,2,3,3,20,420
"0.36, 0.24",1,1,2,3,3,18,420
"0.36, 0.25",1,1,2,3,3,18,420
"0.36, 0.26",1,1,2,3,3,18,420
"0.36, 0.27",1,2,1,3,3,26,1070
"0.36, 0.28",1,2,1,3,3,25,1130
"0.36, 0.29",1,2,1,3,3,26,1080
"0.36, 0.30",1,2,1,3,3,28,1040
"0.36, 0.31",1,2,1,3,3,28,1040
"0.36, 0.32",1,1,2,3,3,29,870
"0.36, 0.33",1,1,2,3,3,30,810
"0.36, 0.34",1,1,2,3,3,32,690
"0.36, 0.35",1,1,2,3,3,31,800
"0.36, 0.36",1,1,2,3,3,34,680
"0.36, 0.37",1,1,2,3,3,33,640
"0.36, 0.38",1,1,2,3,3,35,640
"0.36, 0.39",1,1,2,3,3,33,640
"0.36, 0.40",1,1,2,3,3,33,640
"0.37, 0.00",0,0,0,3,3,0,960
"0.37, 0.01",0,0,0,3,3,0,1010
"0.37, 0.02",0,0,1,3,3,0,750
"0.37, 0.03",0,0,0,3,3,0,1090
"0.37, 0.04",0,0,1,3,3,0,760
"0.37, 0.05",0,0,1,3,3,0,760
"0.37, 0.06",0,0,1,3,3,0,780
"0.37, 0.07",0,0,1,3,3,0,600
"0.37, 0.08",0,0,1,3,3,0,600
"0.37, 0.09",1,1,1,3,3,5,580
"0.37, 0.10",1,1,1,3,3,5,580
"0.37, 0.11",1,1,1,3,3,8,670
"0.37, 0.12",1,1,1,3,3,7,760
"0.37, 0.13",1,1,1,3,3,9,510
"0.37, 0.14",1,1,1,3,3,10,540
"0.37, 0.15",1,1,1,3,3,11,490
"0.37, 0.16",1,1,2,3,3,13,490
"0.37, 0.17",1,1,2,3,3,15,490
"0.37, 0.18",1,1,2,3,3,16,510
"0.37, 0.19",1,1,2,3,3,17,480
"0.37, 0.20",1,1,2,3,3,16,440
"0.37, 0.21",1,1,2,3,3,17,440
"0.37, 0.22",1,1,2,3,3,19,440
"0.37, 0.23",1,1,2,3,3,20,420
"0.37, 0.24",1,1,2,3,3,18,420
"0.37, 0.25",1,1,2,3,3,20,420
"0.37, 0.26",1,1,2,3,3,20,420
"0.37, 0.27",1,2,1,3,3,24,1110
"0.37, 0.28",1,1,2,3,3,15,460
"0.37, 0.29",1,2,1,3,3,26,1050
"0.37, 0.30",1,2,1,3,3,26,1050
"0.37, 0.31",1,2,1,3,3,27,630
"0.37, 0.32",1,1,2,3,3,29,890
"0.37, 0.33",1,1,2,3,3,29,810
"0.37, 0.34",1,1,2,3,3,32,690
"0.37, 0.35",1,1,2,3,3,20,420
"0.37, 0.36",1,1,2,3,3,32,680
"0.37, 0.37",1,1,2,3,3,35,640
"0.37, 0.38",1,1,2,3,3,33,640
"0.37, 0.39",1,1,2,3,3,35,630
"0.37, 0.40",1,1,2,3,3,33,640
"0.38, 0.00",0,0,0,3,3,0,1180
"0.38, 0.01",0,0,0,3,3,0,950
"0.38, 0.02",0,0,0,3,3,0,850
"0.38, 0.03",0,0,1,3,3,0,800
"0.38, 0.04",0,0,1,3,3,0,760
"0.38, 0.05",0,0,1,3,3,0,760
"0.38, 0.06",0,0,1,3,3,0,890
"0.38, 0.07",0,0,1,3,3,0,600
"0.38, 0.08",0,0,1,3,3,0,600
"0.38, 0.09",1,1,1,3,3,5,580
"0.38, 0.10",0,0,1,3,3,0,580
"0.38, 0.11",1,1,1,3,3,8,670
"0.38, 0.12",0,0,1,3,3,0,580
"0.38, 0.13",1,1,1,3,3,9,510
"0.38, 0.14",1,1,2,3,3,11,510
"0.38, 0.15",1,1,1,3,3,10,520
"0.38, 0.16",1,1,2,3,3,14,600
"0.38, 0.17",1,1,2,3,3,13,490
"0.38, 0.18",1,1,2,3,3,14,510
"0.38, 0.19",1,1,2,3,3,15,480
"0.38, 0.20",1,1,2,3,3,18,440
"0.38, 0.21",1,1,2,3,3,19,440
"0.38, 0.22",1,1,2,3,3,19,440
"0.38, 0.23",1,1,2,3,3,20,420
"0.38, 0.24",1,1,2,3,3,18,420
"0.38, 0.25",1,1,2,3,3,20,420
"0.38, 0.26",1,1,2,3,3,18,420
"0.38, 0.27",1,1,2,3,3,20,420
"0.38, 0.28",1,2,1,3,3,25,570
"0.38, 0.29",1,2,1,3,3,26,1080
"0.38, 0.30",1,2,1,3,3,28,1160
"0.38, 0.31",1,2,1,3,3,26,1080
"0.38, 0.32",1,1,2,3,3,29,860
"0.38, 0.33",1,1,1,3,3,31,800
"0.38, 0.34",1,1,2,3,3,32,690
"0.38, 0.35",1,1,2,3,3,33,650
"0.38, 0.36",1,1,2,3,3,34,680
"0.38, 0.37",1,1,2,3,3,35,640
"0.38, 0.38",1,1,2,3,3,36,760
"0.38, 0.39",1,1,2,3,3,38,690
"0.38, 0.40",1,1,2,3,3,36,760
"0.39, 0.00",0,0,0,3,3,0,960
"0.39, 0.01",0,0,0,3,3,0,950
"0.39, 0.02",0,0,1,3,3,0,750
"0.39, 0.03",0,0,1,3,3,0,800
"0.39, 0.04",0,0,1,3,3,0,760
"0.39, 0.05",0,0,1,3,3,0,760
"0.39, 0.06",0,0,1,3,3,0,780
"0.39, 0.07",0,0,1,3,3,0,600
"0.39, 0.08",0,0,1,3,3,0,600
"0.39, 0.09",1,1,1,3,3,5,580
"0.39, 0.10",1,1,0,3,3,6,640
"0.39, 0.11",1,1,1,3,3,8,670
"0.39, 0.12",1,1,1,3,3,9,550
"0.39, 0.13",1,1,1,3,3,9,510
"0.39, 0.14",1,1,1,3,3,10,540
"0.39, 0.15",1,1,1,3,3,10,520
"0.39, 0.16",1,1,1,3,3,12,490
"0.39, 0.17",1,1,2,3,3,14,510
"0.39, 0.18",1,1,2,3,3,14,510
"0.39, 0.19",1,1,2,3,3,17,480
"0.39, 0.20",1,1,2,3,3,16,440
"0.39, 0.21",1,1,2,3,3,19,440
"0.39, 0.22",1,1,2,3,3,17,440
"0.39, 0.23",1,1,2,3,3,18,420
"0.39, 0.24",1,1,2,3,3,20,420
"0.39, 0.25",1,1,2,3,3,18,420
"0.39, 0.26",1,1,2,3,3,18,420
"0.39, 0.27",1,1,2,3,3,18,420
"0.39, 0.28",1,1,2,3,3,20,420
"0.39, 0.29",1,2,1,3,3,25,1120
"0.39, 0.30",1,2,1,3,3,30,1160
"0.39, 0.31",1,1,1,3,3,30,810
"0.39, 0.32",1,2,1,3,3,27,1080
"0.39, 0.33",1,1,1,3,3,31,800
"0.39, 0.34",1,2,1,3,3,28,1170
"0.39, 0.35",1,1,1,3,3,17,480
"0.39, 0.36",1,2,1,3,3,26,570
"0.39, 0.37",1,2,1,3,3,34,980
"0.39, 0.38",1,1,2,3,3,36,760
"0.39, 0.39",1,1,2,3,3,38,760
"0.39, 0.40",1,1,2,3,3,36,760
"0.40, 0.00",0,0,0,3,3,0,960
"0.40, 0.01",0,0,0,3,3,0,910
"0.40, 0.02",0,0,1,3,3,0,750
"0.40, 0.03",0,0,0,3,3,0,1090
"0.40, 0.04",0,0,1,3,3,0,760
"0.40, 0.05",0,0,1,3,3,0,760
"0.40, 0.06",0,0,1,3,3,0,780
"0.40, 0.07",0,0,1,3,3,0,600
"0.40, 0.08",0,0,1,3,3,0,600
"0.40, 0.09",0,0,1,3,3,0,580
"0.40, 0.10",0,0,1,3,3,0,580
"0.40, 0.11",1,1,1,3,3,7,670
"0.40, 0.12",1,1,1,3,3,9,550
"0.40, 0.13",1,1,1,3,3,9,510
"0.40, 0.14",1,1,1,3,3,10,540
"0.40, 0.15",1,1,1,3,3,12,520
"0.40, 0.16",1,1,2,3,3,13,550
"0.40, 0.17",1,1,2,3,3,14,510
"0.40, 0.18",1,1,2,3,3,14,510
"0.40, 0.19",1,1,2,3,3,17,480
"0.40, 0.20",1,1,2,3,3,18,440
"0.40, 0.21",1,1,2,3,3,17,440
"0.40, 0.22",1,1,2,3,3,19,440
"0.40, 0.23",1,1,2,3,3,20,420
"0.40, 0.24",1,1,2,3,3,18,420
"0.40, 0.25",1,1,2,3,3,18,420
"0.40, 0.26",1,1,2,3,3,18,420
"0.40, 0.27",1,1,2,3,3,20,420
"0.40, 0.28",1,1,2,3,3,18,420
"0.40, 0.29",1,2,1,3,3,24,1190
"0.40, 0.30",1,1,2,3,3,20,420
"0.40, 0.31",1,2,1,3,3,28,1260
"0.40, 0.32",1,2,1,3,3,28,1110
"0.40, 0.33",1,1,1,3,3,31,800
"0.40, 0.34",1,2,1,3,3,32,570
"0.40, 0.35",1,2,1,3,3,32,1090
"0.40, 0.36",1,1,1,3,3,18,470
"0.40, 0.37",1,2,1,3,3,34,1010
"0.40, 0.38",1,1,2,3,3,36,760
"0.40, 0.39",1,1,2,3,3,36,760
"0.40, 0.40",1,1,2,3,3,38,760
