imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.27, 0.02",1,1,0,1,2,7,2960
"0.27, 0.03",1,1,0,1,2,7,2880
"0.27, 0.04",1,1,0,1,2,7,3020
"0.27, 0.05",0,0,0,1,2,0,2880
"0.27, 0.06",1,1,0,1,2,10,2780
"0.27, 0.07",1,1,0,1,2,5,2840
"0.27, 0.08",1,1,0,1,2,14,2800
"0.27, 0.09",1,1,0,1,2,13,2760
"0.27, 0.10",1,1,0,1,2,15,2820
"0.27, 0.11",1,1,0,1,2,15,2820
"0.27, 0.12",1,1,0,1,2,7,2940
"0.27, 0.13",1,1,1,1,2,20,2900
"0.27, 0.14",1,1,1,1,2,21,2900
"0.27, 0.15",1,1,1,1,2,22,2820
"0.27, 0.16",1,1,1,1,2,14,2840
"0.27, 0.17",1,1,0,1,2,13,2820
"0.27, 0.18",1,1,1,1,2,25,2880
"0.27, 0.19",1,1,1,1,2,16,2880
"0.27, 0.20",1,1,1,1,2,23,2820
"0.27, 0.21",1,1,1,1,2,25,2720
"0.27, 0.22",1,1,1,1,2,24,2760
"0.27, 0.23",1,1,1,1,2,25,2780
"0.27, 0.24",1,1,1,1,2,22,2900
"0.27, 0.25",1,1,1,1,2,25,2780
"0.27, 0.26",1,1,1,1,2,24,2780
"0.27, 0.27",1,1,1,1,2,25,3280
"0.27, 0.28",1,1,1,1,2,26,2780
"0.27, 0.29",1,1,1,1,2,27,2800
"0.27, 0.30",1,1,1,1,2,28,2920
"0.27, 0.31",1,1,1,1,2,29,2920
"0.27, 0.32",1,1,1,1,2,29,2640
"0.27, 0.33",1,1,1,1,2,31,2680
"0.27, 0.34",1,1,1,1,2,32,2700
"0.27, 0.35",1,1,1,1,2,33,2740
"0.27, 0.36",1,1,1,1,2,34,2780
"0.27, 0.37",1,1,1,1,2,33,2740
"0.27, 0.38",1,1,1,1,2,33,2740
"0.27, 0.39",1,1,1,1,2,33,2740
"0.27, 0.40",1,1,1,1,2,33,2740
"0.28, 0.00",1,1,0,1,2,6,3040
"0.28, 0.01",1,1,0,1,2,6,2860
"0.28, 0.02",1,1,0,1,2,7,2960
"0.28, 0.03",1,1,0,1,2,7,2880
"0.28, 0.04",1,1,0,1,2,7,3020
"0.28, 0.05",0,0,0,1,2,0,2880
"0.28, 0.06",1,1,0,1,2,10,2780
"0.28, 0.07",1,1,0,1,2,5,2840
"0.28, 0.08",1,1,0,1,2,14,2800
"0.28, 0.09",1,1,0,1,2,13,2760
"0.28, 0.10",1,1,0,1,2,15,2820
"0.28, 0.11",1,1,0,1,2,15,2820
"0.28, 0.12",1,1,0,1,2,7,2940
"0.28, 0.13",1,1,1,1,2,20,2900
"0.28, 0.14",1,1,1,1,2,21,2900
"0.28, 0.15",1,1,1,1,2,22,2820
"0.28, 0.16",1,1,1,1,2,14,2840
"0.28, 0.17",1,1,0,1,2,13,2820
"0.28, 0.18",1,1,1,1,2,24,2760
"0.28, 0.19",1,1,1,1,2,26,3000
"0.28, 0.20",1,1,1,1,2,26,2980
"0.28, 0.21",1,1,1,1,2,21,2840
"0.28, 0.22",1,1,1,1,2,26,2720
"0.28, 0.23",1,1,1,1,2,28,2740
"0.28, 0.24",1,1,1,1,2,22,2820
"0.28, 0.25",1,1,1,1,2,22,2640
"0.28, 0.26",1,1,1,1,2,24,2820
"0.28, 0.27",1,1,1,1,2,25,2640
"0.28, 0.28",1,1,1,1,2,26,2660
"0.28, 0.29",1,1,1,1,2,26,2700
"0.28, 0.30",1,1,1,1,2,28,2860
"0.28, 0.31",1,1,1,1,2,28,3220
"0.28, 0.32",1,1,1,1,2,30,2800
"0.28, 0.33",1,1,1,1,2,31,2600
"0.28, 0.34",1,1,1,1,2,31,2640
"0.28, 0.35",1,1,1,1,2,32,2980
"0.28, 0.36",1,1,1,1,2,33,2680
"0.28, 0.37",1,1,1,1,2,35,2560
"0.28, 0.38",1,1,1,1,2,35,2640
"0.28, 0.39",1,1,1,1,2,34,2560
"0.28, 0.40",1,1,1,1,2,34,2560
"0.29, 0.00",1,1,0,1,2,6,3040
"0.29, 0.01",1,1,0,1,2,6,2860
"0.29, 0.02",1,1,0,1,2,7,2960
"0.29, 0.03",1,1,0,1,2,7,2880
"0.29, 0.04",1,1,0,1,2,7,3020
"0.29, 0.05",0,0,0,1,2,0,2880
"0.29, 0.06",1,1,0,1,2,10,2780
"0.29, 0.07",1,1,0,1,2,5,2840
"0.29, 0.08",1,1,0,1,2,14,2800
"0.29, 0.09",1,1,0,1,2,13,2760
"0.29, 0.10",1,1,0,1,2,15,2820
"0.29, 0.11",1,1,0,1,2,15,2820
"0.29, 0.12",1,1,0,1,2,7,2940
"0.29, 0.13",1,1,1,1,2,20,2900
"0.29, 0.14",1,1,1,1,2,21,2900
"0.29, 0.15",1,1,1,1,2,22,2820
"0.29, 0.16",1,1,1,1,2,14,2840
"0.29, 0.17",1,1,0,1,2,13,2820
"0.29, 0.18",1,1,1,1,2,26,2820
"0.29, 0.19",1,1,1,1,2,27,2900
"0.29, 0.20",1,1,1,1,2,24,2780
"0.29, 0.21",1,1,1,1,2,28,2860
"0.29, 0.22",1,1,1,1,2,27,2740
"0.29, 0.23",1,1,1,1,2,27,2720
"0.29, 0.24",1,1,1,1,2,29,2780
"0.29, 0.25",1,1,1,1,2,23,2800
"0.29, 0.26",1,1,1,1,2,27,2720
"0.29, 0.27",1,1,1,1,2,25,2800
"0.29, 0.28",1,1,1,1,2,25,2960
"0.29, 0.29",1,1,1,1,2,27,2620
"0.29, 0.30",1,1,1,1,2,28,2880
"0.29, 0.31",1,1,1,1,2,29,2620
"0.29, 0.32",1,1,1,1,2,30,2640
"0.29, 0.33",1,1,1,1,2,31,2460
"0.29, 0.34",1,1,1,1,2,31,2740
"0.29, 0.35",1,1,1,1,2,32,2620
"0.29, 0.36",1,1,1,1,2,33,2800
"0.29, 0.37",1,1,1,1,2,35,2660
"0.29, 0.38",1,1,1,1,2,35,2660
"0.29, 0.39",1,1,1,1,2,35,2660
"0.29, 0.40",1,1,1,1,2,35,2660
"0.30, 0.00",1,1,0,1,2,6,3040
"0.30, 0.01",1,1,0,1,2,6,2860
"0.30, 0.02",1,1,0,1,2,7,2960
"0.30, 0.03",1,1,0,1,2,7,2880
"0.30, 0.04",1,1,0,1,2,7,3020
"0.30, 0.05",0,0,0,1,2,0,2880
"0.30, 0.06",1,1,0,1,2,10,2780
"0.30, 0.07",1,1,0,1,2,5,2840
"0.30, 0.08",1,1,0,1,2,14,2800
"0.30, 0.09",1,1,0,1,2,13,2760
"0.30, 0.10",1,1,0,1,2,15,2820
"0.30, 0.11",1,1,0,1,2,15,2820
"0.30, 0.12",1,1,0,1,2,7,2940
"0.30, 0.13",1,1,1,1,2,20,2900
"0.30, 0.14",1,1,1,1,2,21,2900
"0.30, 0.15",1,1,1,1,2,22,2820
"0.30, 0.16",1,1,1,1,2,14,2840
"0.30, 0.17",1,1,0,1,2,13,2820
"0.30, 0.18",1,1,1,1,2,26,2840
"0.30, 0.19",1,1,1,1,2,26,2880
"0.30, 0.20",1,1,1,1,2,26,2920
"0.30, 0.21",1,1,1,1,2,28,2760
"0.30, 0.22",1,1,1,1,2,29,2840
"0.30, 0.23",1,1,1,1,2,28,2820
"0.30, 0.24",1,1,1,1,2,28,2720
"0.30, 0.25",1,1,1,1,2,23,3020
"0.30, 0.26",1,1,1,1,2,23,3040
"0.30, 0.27",1,1,1,1,2,26,2840
"0.30, 0.28",1,1,1,1,2,26,2820
"0.30, 0.29",1,1,1,1,2,27,2860
"0.30, 0.30",1,1,1,1,2,27,2940
"0.30, 0.31",1,1,1,1,2,28,3100
"0.30, 0.32",1,1,1,1,2,29,2720
"0.30, 0.33",1,1,1,1,2,31,2720
"0.30, 0.34",1,1,1,1,2,31,2820
"0.30, 0.35",1,1,1,1,2,32,2600
"0.30, 0.36",1,1,1,1,2,34,2700
"0.30, 0.37",1,1,1,1,2,34,2760
"0.30, 0.38",1,1,1,1,2,36,2620
"0.30, 0.39",1,1,1,1,2,37,2640
"0.30, 0.40",1,1,1,1,2,38,2660
"0.31, 0.00",1,1,0,1,2,6,3040
"0.31, 0.01",1,1,0,1,2,6,2860
"0.31, 0.02",1,1,0,1,2,7,2960
"0.31, 0.03",1,1,0,1,2,7,2880
"0.31, 0.04",1,1,0,1,2,7,3020
"0.31, 0.05",0,0,0,1,2,0,2880
"0.31, 0.06",1,1,0,1,2,10,2780
"0.31, 0.07",1,1,0,1,2,5,2840
"0.31, 0.08",1,1,0,1,2,14,2800
"0.31, 0.09",1,1,0,1,2,13,2760
"0.31, 0.10",1,1,0,1,2,15,2820
"0.31, 0.11",1,1,0,1,2,15,2820
"0.31, 0.12",1,1,0,1,2,7,2940
"0.31, 0.13",1,1,1,1,2,20,2900
"0.31, 0.14",1,1,1,1,2,21,2900
"0.31, 0.15",1,1,1,1,2,22,2820
"0.31, 0.16",1,1,1,1,2,14,2840
"0.31, 0.17",1,1,0,1,2,13,2820
"0.31, 0.18",1,1,1,1,2,26,2840
"0.31, 0.19",1,1,1,1,2,26,2880
"0.31, 0.20",1,1,1,1,2,26,2920
"0.31, 0.21",1,1,1,1,2,28,2880
"0.31, 0.22",1,1,1,1,2,20,2740
"0.31, 0.23",1,1,1,1,2,30,2660
"0.31, 0.24",1,1,1,1,2,29,2700
"0.31, 0.25",1,1,1,1,2,28,2720
"0.31, 0.26",1,1,1,1,2,24,2920
"0.31, 0.27",1,1,1,1,2,25,3240
"0.31, 0.28",1,1,1,1,2,25,2980
"0.31, 0.29",1,1,1,1,2,27,2520
"0.31, 0.30",1,1,1,1,2,27,2780
"0.31, 0.31",1,1,1,1,2,28,2560
"0.31, 0.32",1,1,1,1,2,30,2900
"0.31, 0.33",1,1,1,1,2,31,2780
"0.31, 0.34",1,1,1,1,2,32,2720
"0.31, 0.35",1,1,1,1,2,32,2760
"0.31, 0.36",1,1,1,1,2,34,2740
"0.31, 0.37",1,1,1,1,2,34,2620
"0.31, 0.38",1,1,1,1,2,35,2800
"0.31, 0.39",1,1,1,1,2,36,2580
"0.31, 0.40",1,1,1,1,2,37,2680
"0.32, 0.00",1,1,0,1,2,6,3040
"0.32, 0.01",1,1,0,1,2,6,2860
"0.32, 0.02",1,1,0,1,2,7,2960
"0.32, 0.03",1,1,0,1,2,7,2880
"0.32, 0.04",1,1,0,1,2,7,3020
"0.32, 0.05",0,0,0,1,2,0,2880
"0.32, 0.06",1,1,0,1,2,10,2780
"0.32, 0.07",1,1,0,1,2,5,2840
"0.32, 0.08",1,1,0,1,2,14,2800
"0.32, 0.09",1,1,0,1,2,13,2760
"0.32, 0.10",1,1,0,1,2,15,2820
"0.32, 0.11",1,1,0,1,2,15,2820
"0.32, 0.12",1,1,0,1,2,7,2940
"0.32, 0.13",1,1,1,1,2,20,2900
"0.32, 0.14",1,1,1,1,2,21,2900
"0.32, 0.15",1,1,1,1,2,22,2820
"0.32, 0.16",1,1,1,1,2,14,2840
"0.32, 0.17",1,1,0,1,2,13,2820
"0.32, 0.18",1,1,1,1,2,26,2840
"0.32, 0.19",1,1,1,1,2,26,2880
"0.32, 0.20",1,1,1,1,2,26,2920
"0.32, 0.21",1,1,1,1,2,27,2920
"0.32, 0.22",1,1,1,1,2,28,2980
"0.32, 0.23",1,1,1,1,2,20,2860
"0.32, 0.24",1,1,1,1,2,21,2820
"0.32, 0.25",1,1,1,1,2,28,2900
"0.32, 0.26",1,1,1,1,2,29,2680
"0.32, 0.27",1,1,1,1,2,30,2740
"0.32, 0.28",1,1,1,1,2,26,2660
"0.32, 0.29",1,1,1,1,2,27,2660
"0.32, 0.30",1,1,1,1,2,28,3060
"0.32, 0.31",1,1,1,1,2,29,2680
"0.32, 0.32",1,1,1,1,2,30,2720
"0.32, 0.33",1,1,1,1,2,31,2760
"0.32, 0.34",1,1,1,1,2,32,3040
"0.32, 0.35",1,1,1,1,2,33,2680
"0.32, 0.36",1,1,1,1,2,34,2660
"0.32, 0.37",1,1,1,1,2,34,2720
"0.32, 0.38",1,1,1,1,2,35,2760
"0.32, 0.39",1,1,1,1,2,35,2700
"0.32, 0.40",1,1,1,1,2,37,2840
"0.33, 0.00",1,1,0,1,2,6,3040
"0.33, 0.01",1,1,0,1,2,6,2860
"0.33, 0.02",1,1,0,1,2,7,2960
"0.33, 0.03",1,1,0,1,2,7,2880
"0.33, 0.04",1,1,0,1,2,7,3020
"0.33, 0.05",0,0,0,1,2,0,2880
"0.33, 0.06",1,1,0,1,2,10,2780
"0.33, 0.07",1,1,0,1,2,5,2840
"0.33, 0.08",1,1,0,1,2,14,2800
"0.33, 0.09",1,1,0,1,2,13,2760
"0.33, 0.10",1,1,0,1,2,15,2820
"0.33, 0.11",1,1,0,1,2,15,2820
"0.33, 0.12",1,1,0,1,2,7,2940
"0.33, 0.13",1,1,1,1,2,20,2900
"0.33, 0.14",1,1,1,1,2,21,2900
"0.33, 0.15",1,1,1,1,2,22,2820
"0.33, 0.16",1,1,1,1,2,14,2840
"0.33, 0.17",1,1,0,1,2,13,2820
"0.33, 0.18",1,1,1,1,2,26,2840
"0.33, 0.19",1,1,1,1,2,26,2880
"0.33, 0.20",1,1,1,1,2,26,2920
"0.33, 0.21",1,1,1,1,2,27,2920
"0.33, 0.22",1,1,1,1,2,29,3080
"0.33, 0.23",1,1,1,1,2,21,2760
"0.33, 0.24",1,1,1,1,2,22,2960
"0.33, 0.25",1,1,1,1,2,31,2960
"0.33, 0.26",1,1,1,1,2,31,2860
"0.33, 0.27",1,1,1,1,2,30,2680
"0.33, 0.28",1,1,1,1,2,30,2780
"0.33, 0.29",1,1,1,1,2,27,2700
"0.33, 0.30",1,1,1,1,2,28,2720
"0.33, 0.31",1,1,1,1,2,29,2520
"0.33, 0.32",1,1,1,1,2,30,2760
"0.33, 0.33",1,1,1,1,2,31,2740
"0.33, 0.34",1,1,1,1,2,31,2740
"0.33, 0.35",1,1,1,1,2,32,2640
"0.33, 0.36",1,1,1,1,2,33,2800
"0.33, 0.37",1,1,1,1,2,34,2960
"0.33, 0.38",1,1,1,1,2,35,2600
"0.33, 0.39",1,1,1,1,2,36,2620
"0.33, 0.40",1,1,1,1,2,38,2680
"0.34, 0.00",1,1,0,1,2,6,3040
"0.34, 0.01",1,1,0,1,2,6,2860
"0.34, 0.02",1,1,0,1,2,7,2960
"0.34, 0.03",1,1,0,1,2,7,2880
"0.34, 0.04",1,1,0,1,2,7,3020
"0.34, 0.05",0,0,0,1,2,0,2880
"0.34, 0.06",1,1,0,1,2,10,2780
"0.34, 0.07",1,1,0,1,2,5,2840
"0.34, 0.08",1,1,0,1,2,14,2800
"0.34, 0.09",1,1,0,1,2,13,2760
"0.34, 0.10",1,1,0,1,2,15,2820
"0.34, 0.11",1,1,0,1,2,15,2820
"0.34, 0.12",1,1,0,1,2,7,2940
"0.34, 0.13",1,1,1,1,2,20,2900
"0.34, 0.14",1,1,1,1,2,21,2900
"0.34, 0.15",1,1,1,1,2,22,2820
"0.34, 0.16",1,1,1,1,2,14,2840
"0.34, 0.17",1,1,0,1,2,13,2820
"0.34, 0.18",1,1,1,1,2,26,2840
"0.34, 0.19",1,1,1,1,2,26,2880
"0.34, 0.20",1,1,1,1,2,26,2920
"0.34, 0.21",1,1,1,1,2,27,2920
"0.34, 0.22",1,1,1,1,2,30,2800
"0.34, 0.23",1,1,1,1,2,21,2760
"0.34, 0.24",1,1,1,1,2,22,2920
"0.34, 0.25",1,1,1,1,2,23,2700
"0.34, 0.26",1,1,1,1,2,33,2720
"0.34, 0.27",1,1,1,1,2,30,2780
"0.34, 0.28",1,1,1,1,2,32,2640
"0.34, 0.29",1,1,1,1,2,27,2620
"0.34, 0.30",1,1,1,1,2,28,2780
"0.34, 0.31",1,1,1,1,2,29,2920
"0.34, 0.32",1,1,1,1,2,28,2700
"0.34, 0.33",1,1,1,1,2,31,2900
"0.34, 0.34",1,1,1,1,2,31,3020
"0.34, 0.35",1,1,1,1,2,32,2760
"0.34, 0.36",1,1,1,1,2,33,2740
"0.34, 0.37",1,1,1,1,2,35,2660
"0.34, 0.38",1,1,1,1,2,36,2620
"0.34, 0.39",1,1,1,1,2,37,2700
"0.34, 0.40",1,1,1,1,2,37,2900
"0.35, 0.00",1,1,0,1,2,6,3040
"0.35, 0.01",1,1,0,1,2,6,2860
"0.35, 0.02",1,1,0,1,2,7,2960
"0.35, 0.03",1,1,0,1,2,7,2880
"0.35, 0.04",1,1,0,1,2,7,3020
"0.35, 0.05",0,0,0,1,2,0,2880
"0.35, 0.06",1,1,0,1,2,10,2780
"0.35, 0.07",1,1,0,1,2,5,2840
"0.35, 0.08",1,1,0,1,2,14,2800
"0.35, 0.09",1,1,0,1,2,13,2760
"0.35, 0.10",1,1,0,1,2,15,2820
"0.35, 0.11",1,1,0,1,2,15,2820
"0.35, 0.12",1,1,0,1,2,7,2940
"0.35, 0.13",1,1,1,1,2,20,2900
"0.35, 0.14",1,1,1,1,2,21,2900
"0.35, 0.15",1,1,1,1,2,22,2820
"0.35, 0.16",1,1,1,1,2,14,2840
"0.35, 0.17",1,1,0,1,2,13,2820
"0.35, 0.18",1,1,1,1,2,26,2840
"0.35, 0.19",1,1,1,1,2,26,2880
"0.35, 0.20",1,1,1,1,2,26,2920
"0.35, 0.21",1,1,1,1,2,27,2920
"0.35, 0.22",1,1,1,1,2,30,2800
"0.35, 0.23",1,1,1,1,2,21,2760
"0.35, 0.24",1,1,1,1,2,22,2920
"0.35, 0.25",1,1,1,1,2,22,2760
"0.35, 0.26",1,1,1,1,2,24,2860
"0.35, 0.27",1,1,1,1,2,32,2900
"0.35, 0.28",1,1,1,1,2,32,2800
"0.35, 0.29",1,1,1,1,2,34,2720
"0.35, 0.30",1,1,1,1,2,27,2540
"0.35, 0.31",1,1,1,1,2,28,2820
"0.35, 0.32",1,1,1,1,2,30,2660
"0.35, 0.33",1,1,1,1,2,31,2740
"0.35, 0.34",1,1,1,1,2,32,2680
"0.35, 0.35",1,1,1,1,2,33,2960
"0.35, 0.36",1,1,1,1,2,34,2720
"0.35, 0.37",1,1,1,1,2,35,2640
"0.35, 0.38",1,1,1,1,2,36,2500
"0.35, 0.39",1,1,1,1,2,37,2840
"0.35, 0.40",1,1,1,1,2,38,2600
"0.36, 0.00",1,1,0,1,2,6,3040
"0.36, 0.01",1,1,0,1,2,6,2860
"0.36, 0.02",1,1,0,1,2,7,2960
"0.36, 0.03",1,1,0,1,2,7,2880
"0.36, 0.04",1,1,0,1,2,7,3020
"0.36, 0.05",0,0,0,1,2,0,2880
"0.36, 0.06",1,1,0,1,2,10,2780
"0.36, 0.07",1,1,0,1,2,5,2840
"0.36, 0.08",1,1,0,1,2,14,2800
"0.36, 0.09",1,1,0,1,2,13,2760
"0.36, 0.10",1,1,0,1,2,15,2820
"0.36, 0.11",1,1,0,1,2,15,2820
"0.36, 0.12",1,1,0,1,2,7,2940
"0.36, 0.13",1,1,1,1,2,20,2900
"0.36, 0.14",1,1,1,1,2,21,2900
"0.36, 0.15",1,1,1,1,2,22,2820
"0.36, 0.16",1,1,1,1,2,14,2840
"0.36, 0.17",1,1,0,1,2,13,2820
"0.36, 0.18",1,1,1,1,2,26,2840
"0.36, 0.19",1,1,1,1,2,26,2880
"0.36, 0.20",1,1,1,1,2,26,2920
"0.36, 0.21",1,1,1,1,2,27,2920
"0.36, 0.22",1,1,1,1,2,30,2800
"0.36, 0.23",1,1,1,1,2,21,2760
"0.36, 0.24",1,1,1,1,2,22,2920
"0.36, 0.25",1,1,1,1,2,22,2760
"0.36, 0.26",1,1,1,1,2,24,2680
"0.36, 0.27",1,1,1,1,2,32,2760
"0.36, 0.28",1,1,1,1,2,33,2740
"0.36, 0.29",1,1,1,1,2,34,2680
"0.36, 0.30",1,1,1,1,2,34,2640
"0.36, 0.31",1,1,1,1,2,36,2860
"0.36, 0.32",1,1,1,1,2,30,2800
"0.36, 0.33",1,1,1,1,2,31,2860
"0.36, 0.34",1,1,1,1,2,32,2920
"0.36, 0.35",1,1,1,1,2,33,2980
"0.36, 0.36",1,1,1,1,2,34,2820
"0.36, 0.37",1,1,1,1,2,35,2460
"0.36, 0.38",1,1,1,1,2,36,2600
"0.36, 0.39",1,1,1,1,2,37,2640
"0.36, 0.40",1,1,1,1,2,38,2640
"0.37, 0.00",1,1,0,1,2,6,3040
"0.37, 0.01",1,1,0,1,2,6,2860
"0.37, 0.02",1,1,0,1,2,7,2960
"0.37, 0.03",1,1,0,1,2,7,2880
"0.37, 0.04",1,1,0,1,2,7,3020
"0.37, 0.05",0,0,0,1,2,0,2880
"0.37, 0.06",1,1,0,1,2,10,2780
"0.37, 0.07",1,1,0,1,2,5,2840
"0.37, 0.08",1,1,0,1,2,14,2800
"0.37, 0.09",1,1,0,1,2,13,2760
"0.37, 0.10",1,1,0,1,2,15,2820
"0.37, 0.11",1,1,0,1,2,15,2820
"0.37, 0.12",1,1,0,1,2,7,2940
"0.37, 0.13",1,1,1,1,2,20,2900
"0.37, 0.14",1,1,1,1,2,21,2900
"0.37, 0.15",1,1,1,1,2,22,2820
"0.37, 0.16",1,1,1,1,2,14,2840
"0.37, 0.17",1,1,0,1,2,13,2820
"0.37, 0.18",1,1,1,1,2,26,2840
"0.37, 0.19",1,1,1,1,2,26,2880
"0.37, 0.20",1,1,1,1,2,26,2920
"0.37, 0.21",1,1,1,1,2,27,2920
"0.37, 0.22",1,1,1,1,2,30,2800
"0.37, 0.23",1,1,1,1,2,21,2760
"0.37, 0.24",1,1,1,1,2,22,2920
"0.37, 0.25",1,1,1,1,2,22,2760
"0.37, 0.26",1,1,1,1,2,24,2680
"0.37, 0.27",1,1,1,1,2,34,2820
"0.37, 0.28",1,1,1,1,2,33,2960
"0.37, 0.29",1,1,1,1,2,33,2800
"0.37, 0.30",1,1,1,1,2,35,2740
"0.37, 0.31",1,1,1,1,2,37,2620
"0.37, 0.32",1,1,1,1,2,36,2860
"0.37, 0.33",1,1,1,1,2,31,2740
"0.37, 0.34",1,1,1,1,2,32,2600
"0.37, 0.35",1,1,1,1,2,31,2640
"0.37, 0.36",1,1,1,1,2,33,2940
"0.37, 0.37",1,1,1,1,2,35,2680
"0.37, 0.38",1,1,1,1,2,35,2800
"0.37, 0.39",1,1,1,1,2,37,2640
"0.37, 0.40",1,1,1,1,2,38,2560
"0.38, 0.00",1,1,0,1,2,6,3040
"0.38, 0.01",1,1,0,1,2,6,2860
"0.38, 0.02",1,1,0,1,2,7,2960
"0.38, 0.03",1,1,0,1,2,7,2880
"0.38, 0.04",1,1,0,1,2,7,3020
"0.38, 0.05",0,0,0,1,2,0,2880
"0.38, 0.06",1,1,0,1,2,10,2780
"0.38, 0.07",1,1,0,1,2,5,2840
"0.38, 0.08",1,1,0,1,2,14,2800
"0.38, 0.09",1,1,0,1,2,13,2760
"0.38, 0.10",1,1,0,1,2,15,2820
"0.38, 0.11",1,1,0,1,2,15,2820
"0.38, 0.12",1,1,0,1,2,7,2940
"0.38, 0.13",1,1,1,1,2,20,2900
"0.38, 0.14",1,1,1,1,2,21,2900
"0.38, 0.15",1,1,1,1,2,22,2820
"0.38, 0.16",1,1,1,1,2,14,2840
"0.38, 0.17",1,1,0,1,2,13,2820
"0.38, 0.18",1,1,1,1,2,26,2840
"0.38, 0.19",1,1,1,1,2,26,2880
"0.38, 0.20",1,1,1,1,2,26,2920
"0.38, 0.21",1,1,1,1,2,27,2920
"0.38, 0.22",1,1,1,1,2,30,2800
"0.38, 0.23",1,1,1,1,2,21,2760
"0.38, 0.24",1,1,1,1,2,22,2920
"0.38, 0.25",1,1,1,1,2,22,2760
"0.38, 0.26",1,1,1,1,2,24,2680
"0.38, 0.27",1,1,1,1,2,34,2840
"0.38, 0.28",1,1,1,1,2,33,2820
"0.38, 0.29",1,1,1,1,2,27,2620
"0.38, 0.30",1,1,1,1,2,28,2560
"0.38, 0.31",1,1,1,1,2,28,3020
"0.38, 0.32",1,1,1,1,2,35,2860
"0.38, 0.33",1,1,1,1,2,31,2820
"0.38, 0.34",1,1,1,1,2,32,2740
"0.38, 0.35",1,1,1,1,2,33,2880
"0.38, 0.36",1,1,1,1,2,34,2660
"0.38, 0.37",1,1,1,1,2,34,2600
"0.38, 0.38",1,1,1,1,2,36,2740
"0.38, 0.39",1,1,1,1,2,37,2740
"0.38, 0.40",1,1,1,1,2,37,2680
"0.39, 0.00",1,1,0,1,2,6,3040
"0.39, 0.01",1,1,0,1,2,6,2860
"0.39, 0.02",1,1,0,1,2,7,2960
"0.39, 0.03",1,1,0,1,2,7,2880
"0.39, 0.04",1,1,0,1,2,7,3020
"0.39, 0.05",0,0,0,1,2,0,2880
"0.39, 0.06",1,1,0,1,2,10,2780
"0.39, 0.07",1,1,0,1,2,5,2840
"0.39, 0.08",1,1,0,1,2,14,2800
"0.39, 0.09",1,1,0,1,2,13,2760
"0.39, 0.10",1,1,0,1,2,15,2820
"0.39, 0.11",1,1,0,1,2,15,2820
"0.39, 0.12",1,1,0,1,2,7,2940
"0.39, 0.13",1,1,1,1,2,20,2900
"0.39, 0.14",1,1,1,1,2,21,2900
"0.39, 0.15",1,1,1,1,2,22,2820
"0.39, 0.16",1,1,1,1,2,14,2840
"0.39, 0.17",1,1,0,1,2,13,2820
"0.39, 0.18",1,1,1,1,2,26,2840
"0.39, 0.19",1,1,1,1,2,26,2880
"0.39, 0.20",1,1,1,1,2,26,2920
"0.39, 0.21",1,1,1,1,2,27,2920
"0.39, 0.22",1,1,1,1,2,30,2800
"0.39, 0.23",1,1,1,1,2,21,2760
"0.39, 0.24",1,1,1,1,2,22,2920
"0.39, 0.25",1,1,1,1,2,22,2760
"0.39, 0.26",1,1,1,1,2,24,2680
"0.39, 0.27",1,1,1,1,2,34,2840
"0.39, 0.28",1,1,1,1,2,35,2880
"0.39, 0.29",1,1,1,1,2,27,2920
"0.39, 0.30",1,1,1,1,2,26,2860
"0.39, 0.31",1,1,1,1,2,36,2800
"0.39, 0.32",1,1,1,1,2,30,2740
"0.39, 0.33",1,1,1,1,2,37,2740
"0.39, 0.34",1,1,1,1,2,31,2580
"0.39, 0.35",1,1,1,1,2,32,2860
"0.39, 0.36",1,1,1,1,2,34,2840
"0.39, 0.37",1,1,1,1,2,35,2600
"0.39, 0.38",1,1,1,1,2,35,2720
"0.39, 0.39",1,1,1,1,2,37,2820
"0.39, 0.40",1,1,1,1,2,37,2680
"0.40, 0.00",1,1,0,1,2,6,3040
"0.40, 0.01",1,1,0,1,2,6,2860
"0.40, 0.02",1,1,0,1,2,7,2960
"0.40, 0.03",1,1,0,1,2,7,2880
"0.40, 0.04",1,1,0,1,2,7,3020
"0.40, 0.05",0,0,0,1,2,0,2880
"0.40, 0.06",1,1,0,1,2,10,2780
"0.40, 0.07",1,1,0,1,2,5,2840
"0.40, 0.08",1,1,0,1,2,14,2800
"0.40, 0.09",1,1,0,1,2,13,2760
"0.40, 0.10",1,1,0,1,2,15,2820
"0.40, 0.11",1,1,0,1,2,15,2820
"0.40, 0.12",1,1,0,1,2,7,2940
"0.40, 0.13",1,1,1,1,2,20,2900
"0.40, 0.14",1,1,1,1,2,21,2900
"0.40, 0.15",1,1,1,1,2,22,2820
"0.40, 0.16",1,1,1,1,2,14,2840
"0.40, 0.17",1,1,0,1,2,13,2820
"0.40, 0.18",1,1,1,1,2,26,2840
"0.40, 0.19",1,1,1,1,2,26,2880
"0.40, 0.20",1,1,1,1,2,26,2920
"0.40, 0.21",1,1,1,1,2,27,2920
"0.40, 0.22",1,1,1,1,2,30,2800
"0.40, 0.23",1,1,1,1,2,21,2760
"0.40, 0.24",1,1,1,1,2,22,2920
"0.40, 0.25",1,1,1,1,2,22,2760
"0.40, 0.26",1,1,1,1,2,24,2680
