imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.14, 0.01",1,3,0,0,3,21,630
"0.14, 0.02",1,3,0,0,3,20,660
"0.14, 0.03",1,3,0,0,3,20,600
"0.14, 0.04",1,3,0,0,3,20,620
"0.14, 0.05",1,3,0,0,3,20,620
"0.14, 0.06",1,2,0,0,3,23,570
"0.14, 0.07",1,2,0,0,3,24,540
"0.14, 0.08",1,2,0,0,3,24,540
"0.14, 0.09",1,2,0,0,3,24,540
"0.14, 0.10",1,2,0,0,3,24,540
"0.14, 0.11",1,2,0,0,3,24,540
"0.14, 0.12",1,2,0,0,3,24,540
"0.14, 0.13",1,3,0,0,3,20,600
"0.14, 0.14",1,2,1,0,3,29,700
"0.14, 0.15",1,2,1,0,3,29,700
"0.14, 0.16",1,2,0,0,3,35,930
"0.14, 0.17",1,2,1,0,3,31,690
"0.14, 0.18",1,2,0,0,3,41,740
"0.14, 0.19",1,2,0,0,3,40,730
"0.14, 0.20",1,2,1,0,3,41,700
"0.14, 0.21",1,2,1,0,3,40,900
"0.14, 0.22",1,2,0,0,3,40,630
"0.14, 0.23",1,2,1,0,3,44,730
"0.14, 0.24",1,2,0,0,3,42,550
"0.14, 0.25",1,2,0,0,3,42,550
"0.14, 0.26",1,2,0,0,3,42,550
"0.14, 0.27",1,2,0,0,3,42,550
"0.14, 0.28",1,2,1,0,3,49,670
"0.14, 0.29",1,2,1,0,3,49,670
"0.14, 0.30",1,2,0,0,3,47,610
"0.14, 0.31",1,2,0,0,3,50,720
"0.14, 0.32",1,2,0,0,3,52,580
"0.14, 0.33",1,2,0,0,3,52,580
"0.14, 0.34",1,2,0,0,3,54,540
"0.14, 0.35",1,2,0,0,3,54,540
"0.14, 0.36",1,2,1,0,3,58,490
"0.14, 0.37",1,2,0,0,3,54,590
"0.14, 0.38",1,2,0,0,3,55,590
"0.14, 0.39",1,2,0,0,3,56,540
"0.14, 0.40",1,2,0,0,3,60,490
"0.15, 0.00",1,3,0,0,3,19,620
"0.15, 0.01",1,3,0,0,3,21,630
"0.15, 0.02",1,3,0,0,3,21,630
"0.15, 0.03",1,3,0,0,3,21,630
"0.15, 0.04",1,3,0,0,3,20,620
"0.15, 0.05",1,3,0,0,3,20,620
"0.15, 0.06",1,2,0,0,3,23,570
"0.15, 0.07",1,3,0,0,3,20,620
"0.15, 0.08",1,2,0,0,3,24,540
"0.15, 0.09",1,2,0,0,3,24,540
"0.15, 0.10",1,2,0,0,3,24,540
"0.15, 0.11",1,2,0,0,3,30,990
"0.15, 0.12",1,2,0,0,3,33,710
"0.15, 0.13",1,2,0,0,3,33,970
"0.15, 0.14",1,2,1,0,3,29,700
"0.15, 0.15",1,2,1,0,3,29,700
"0.15, 0.16",1,2,0,0,3,24,540
"0.15, 0.17",1,2,1,0,3,31,690
"0.15, 0.18",1,2,0,0,3,38,730
"0.15, 0.19",1,2,1,0,3,40,720
"0.15, 0.20",1,2,1,0,3,41,730
"0.15, 0.21",1,2,1,0,3,43,740
"0.15, 0.22",1,2,1,0,3,42,740
"0.15, 0.23",1,2,1,0,3,44,730
"0.15, 0.24",1,2,1,0,3,44,760
"0.15, 0.25",1,2,0,0,3,42,550
"0.15, 0.26",1,2,1,0,3,49,550
"0.15, 0.27",1,2,1,0,3,49,550
"0.15, 0.28",1,2,1,0,3,49,550
"0.15, 0.29",1,2,1,0,3,51,540
"0.15, 0.30",1,2,1,0,3,51,540
"0.15, 0.31",1,2,1,0,3,53,500
"0.15, 0.32",1,2,1,0,3,53,500
"0.15, 0.33",1,2,1,0,3,52,580
"0.15, 0.34",1,2,1,0,3,58,490
"0.15, 0.35",1,2,1,0,3,58,490
"0.15, 0.36",1,2,1,0,3,58,490
"0.15, 0.37",1,2,1,0,3,58,490
"0.15, 0.38",1,2,1,0,3,58,490
"0.15, 0.39",1,2,1,0,3,58,490
"0.15, 0.40",1,2,1,0,3,58,490
"0.16, 0.00",1,3,0,0,3,20,1070
"0.16, 0.01",1,3,0,0,3,21,630
"0.16, 0.02",1,3,0,0,3,21,630
"0.16, 0.03",1,3,0,0,3,20,600
"0.16, 0.04",1,3,0,0,3,20,620
"0.16, 0.05",1,3,0,0,3,20,620
"0.16, 0.06",1,3,0,0,3,20,620
"0.16, 0.07",1,3,0,0,3,20,620
"0.16, 0.08",1,2,0,0,3,24,540
"0.16, 0.09",1,2,0,0,3,24,540
"0.16, 0.10",1,2,0,0,3,24,540
"0.16, 0.11",1,2,0,0,3,24,540
"0.16, 0.12",1,2,0,0,3,24,540
"0.16, 0.13",1,2,0,0,3,33,950
"0.16, 0.14",1,2,1,0,3,30,940
"0.16, 0.15",1,2,1,0,3,30,940
"0.16, 0.16",1,2,1,0,3,31,690
"0.16, 0.17",1,2,1,0,3,31,690
"0.16, 0.18",1,2,0,0,3,36,700
"0.16, 0.19",1,2,1,0,3,37,850
"0.16, 0.20",1,2,0,0,3,36,890
"0.16, 0.21",1,2,1,0,3,41,730
"0.16, 0.22",1,2,1,0,3,41,760
"0.16, 0.23",1,2,1,0,3,43,740
"0.16, 0.24",1,2,1,0,3,42,760
"0.16, 0.25",1,2,1,0,3,44,760
"0.16, 0.26",1,2,1,0,3,47,640
"0.16, 0.27",1,2,1,0,3,49,550
"0.16, 0.28",1,2,1,0,3,49,550
"0.16, 0.29",1,2,1,0,3,49,550
"0.16, 0.30",1,2,1,0,3,51,540
"0.16, 0.31",1,2,1,0,3,51,540
"0.16, 0.32",1,2,1,0,3,53,500
"0.16, 0.33",1,2,1,0,3,54,500
"0.16, 0.34",1,2,1,0,3,55,570
"0.16, 0.35",1,2,1,0,3,58,490
"0.16, 0.36",1,2,1,0,3,58,490
"0.16, 0.37",1,2,1,0,3,58,490
"0.16, 0.38",1,2,1,0,3,46,680
"0.16, 0.39",1,2,1,0,3,58,490
"0.16, 0.40",1,2,1,0,3,47,680
"0.17, 0.00",1,3,0,0,3,20,840
"0.17, 0.01",1,3,0,0,3,21,630
"0.17, 0.02",1,3,0,0,3,21,630
"0.17, 0.03",1,3,0,0,3,20,600
"0.17, 0.04",1,3,0,0,3,20,620
"0.17, 0.05",1,3,0,0,3,20,620
"0.17, 0.06",1,2,0,0,3,23,570
"0.17, 0.07",1,3,0,0,3,20,620
"0.17, 0.08",1,2,0,0,3,24,540
"0.17, 0.09",1,2,0,0,3,24,540
"0.17, 0.10",1,2,0,0,3,24,540
"0.17, 0.11",1,3,0,0,3,26,1280
"0.17, 0.12",1,2,0,0,3,31,1480
"0.17, 0.13",1,2,0,0,3,24,540
"0.17, 0.14",1,2,1,0,3,30,580
"0.17, 0.15",1,3,0,0,3,20,620
"0.17, 0.16",1,2,0,0,3,24,540
"0.17, 0.17",1,2,1,0,3,31,640
"0.17, 0.18",1,2,0,0,3,36,700
"0.17, 0.19",1,2,0,0,3,35,800
"0.17, 0.20",1,2,0,0,3,38,960
"0.17, 0.21",1,2,1,0,3,37,830
"0.17, 0.22",1,2,1,0,3,37,830
"0.17, 0.23",1,2,0,0,3,38,520
"0.17, 0.24",1,2,1,0,3,42,740
"0.17, 0.25",1,2,1,0,3,43,720
"0.17, 0.26",1,2,1,0,3,43,720
"0.17, 0.27",1,2,1,0,3,49,670
"0.17, 0.28",1,2,1,0,3,49,550
"0.17, 0.29",1,2,1,0,3,49,550
"0.17, 0.30",1,2,1,0,3,49,550
"0.17, 0.31",1,2,0,0,3,40,510
"0.17, 0.32",1,2,1,0,3,53,500
"0.17, 0.33",1,2,1,0,3,54,500
"0.17, 0.34",1,2,1,0,3,54,500
"0.17, 0.35",1,2,1,0,3,55,570
"0.17, 0.36",1,2,1,0,3,42,650
"0.17, 0.37",1,2,1,0,3,58,490
"0.17, 0.38",1,2,1,0,3,42,650
"0.17, 0.39",1,2,1,0,3,58,490
"0.17, 0.40",1,2,1,0,3,43,650
"0.18, 0.00",1,3,0,0,3,20,1140
"0.18, 0.01",1,3,0,0,3,21,630
"0.18, 0.02",1,3,0,0,3,22,630
"0.18, 0.03",1,3,0,0,3,20,600
"0.18, 0.04",1,3,0,0,3,20,620
"0.18, 0.05",1,3,0,0,3,20,620
"0.18, 0.06",1,3,0,0,3,20,620
"0.18, 0.07",1,3,0,0,3,20,620
"0.18, 0.08",1,2,0,0,3,24,540
"0.18, 0.09",1,2,0,0,3,24,540
"0.18, 0.10",1,2,0,0,3,24,540
"0.18, 0.11",1,2,0,0,3,29,1230
"0.18, 0.12",1,2,0,0,3,31,1400
"0.18, 0.13",1,2,0,0,3,33,1340
"0.18, 0.14",1,2,1,0,3,32,580
"0.18, 0.15",1,2,1,0,3,32,580
"0.18, 0.16",1,2,0,0,3,35,1280
"0.18, 0.17",1,2,1,0,3,33,660
"0.18, 0.18",1,2,1,0,3,32,660
"0.18, 0.19",1,2,1,0,3,38,690
"0.18, 0.20",1,2,0,0,3,36,700
"0.18, 0.21",1,2,1,0,3,41,630
"0.18, 0.22",1,2,1,0,3,43,620
"0.18, 0.23",1,2,1,0,3,38,690
"0.18, 0.24",1,2,1,0,3,43,600
"0.18, 0.25",1,2,1,0,3,44,610
"0.18, 0.26",1,2,1,0,3,45,610
"0.18, 0.27",1,2,1,0,3,41,650
"0.18, 0.28",1,2,1,0,3,47,640
"0.18, 0.29",1,2,1,0,3,42,650
"0.18, 0.30",1,2,1,0,3,53,500
"0.18, 0.31",1,2,1,0,3,44,630
"0.18, 0.32",1,2,1,0,3,44,630
"0.18, 0.33",1,2,1,0,3,53,500
"0.18, 0.34",1,2,1,0,3,58,490
"0.18, 0.35",1,2,1,0,3,43,650
"0.18, 0.36",1,2,1,0,3,58,490
"0.18, 0.37",1,2,1,0,3,58,490
"0.18, 0.38",1,2,1,0,3,44,630
"0.18, 0.39",1,2,1,0,3,44,630
"0.18, 0.40",1,2,1,0,3,44,630
"0.19, 0.00",1,3,0,0,3,20,820
"0.19, 0.01",1,3,0,0,3,21,630
"0.19, 0.02",1,3,0,0,3,22,630
"0.19, 0.03",1,3,0,0,3,20,600
"0.19, 0.04",1,3,0,0,3,20,620
"0.19, 0.05",1,3,0,0,3,20,620
"0.19, 0.06",1,2,0,0,3,23,570
"0.19, 0.07",1,3,0,0,3,20,620
"0.19, 0.08",1,2,0,0,3,24,540
"0.19, 0.09",1,2,0,0,3,24,540
"0.19, 0.10",1,2,0,0,3,31,980
"0.19, 0.11",1,2,0,0,3,33,940
"0.19, 0.12",1,2,0,0,3,33,1340
"0.19, 0.13",1,2,0,0,3,35,1340
"0.19, 0.14",1,2,0,0,3,37,1190
"0.19, 0.15",1,2,1,0,3,33,570
"0.19, 0.16",1,2,0,0,3,39,1140
"0.19, 0.17",1,2,1,0,3,33,570
"0.19, 0.18",1,2,0,0,3,36,700
"0.19, 0.19",1,2,1,0,3,38,940
"0.19, 0.20",1,2,1,0,3,37,970
"0.19, 0.21",1,2,1,0,3,41,790
"0.19, 0.22",1,2,1,0,3,42,790
"0.19, 0.23",1,2,0,0,3,39,1140
"0.19, 0.24",1,2,1,0,3,44,710
"0.19, 0.25",1,2,1,0,3,45,670
"0.19, 0.26",1,2,1,0,3,46,690
"0.19, 0.27",1,2,0,0,3,37,510
"0.19, 0.28",1,2,0,0,3,37,510
"0.19, 0.29",1,2,0,0,3,37,510
"0.19, 0.30",1,2,0,0,3,37,510
"0.19, 0.31",1,2,1,0,3,47,690
"0.19, 0.32",1,2,1,0,3,47,730
"0.19, 0.33",1,2,0,0,3,48,620
"0.19, 0.34",1,2,0,0,3,50,620
"0.19, 0.35",1,2,0,0,3,39,1140
"0.19, 0.36",1,2,0,0,3,52,610
"0.19, 0.37",1,2,0,0,3,37,510
"0.19, 0.38",1,2,0,0,3,39,1140
"0.19, 0.39",1,2,0,0,3,39,1140
"0.19, 0.40",1,2,0,0,3,39,1140
"0.20, 0.00",1,3,0,0,3,20,810
"0.20, 0.01",1,3,0,0,3,21,630
"0.20, 0.02",1,3,0,0,3,22,630
"0.20, 0.03",1,3,0,0,3,20,600
"0.20, 0.04",1,3,0,0,3,20,620
"0.20, 0.05",1,3,0,0,3,20,620
"0.20, 0.06",1,2,0,0,3,23,570
"0.20, 0.07",1,3,0,0,3,20,620
"0.20, 0.08",1,2,0,0,3,24,540
"0.20, 0.09",1,2,0,0,3,24,540
"0.20, 0.10",1,2,0,0,3,24,540
"0.20, 0.11",1,2,0,0,3,24,540
"0.20, 0.12",1,2,0,0,3,32,1300
"0.20, 0.13",1,2,0,0,3,33,1240
"0.20, 0.14",1,2,1,0,3,33,570
"0.20, 0.15",1,2,1,0,3,33,570
"0.20, 0.16",1,2,0,0,3,24,540
"0.20, 0.17",1,2,1,0,3,33,570
"0.20, 0.18",1,2,1,0,3,33,570
"0.20, 0.19",1,2,1,0,3,38,940
"0.20, 0.20",1,2,1,0,3,38,690
"0.20, 0.21",1,2,1,0,3,41,790
"0.20, 0.22",1,2,0,0,3,37,510
"0.20, 0.23",1,2,1,0,3,43,770
"0.20, 0.24",1,2,1,0,3,44,660
"0.20, 0.25",1,2,1,0,3,45,670
"0.20, 0.26",1,2,1,0,3,45,670
"0.20, 0.27",1,2,1,0,3,47,690
"0.20, 0.28",1,2,1,0,3,47,690
"0.20, 0.29",1,2,1,0,3,47,690
"0.20, 0.30",1,2,1,0,3,47,690
"0.20, 0.31",1,2,1,0,3,47,690
"0.20, 0.32",1,2,1,0,3,51,640
"0.20, 0.33",1,2,1,0,3,51,620
"0.20, 0.34",1,2,1,0,3,52,610
"0.20, 0.35",1,2,1,0,3,51,610
"0.20, 0.36",1,2,1,0,3,52,610
"0.20, 0.37",1,2,1,0,3,52,610
"0.20, 0.38",1,2,1,0,3,51,610
"0.20, 0.39",1,2,1,0,3,51,610
"0.20, 0.40",1,2,1,0,3,51,610
"0.21, 0.00",1,3,0,0,3,20,630
"0.21, 0.01",1,3,0,0,3,22,690
"0.21, 0.02",1,3,0,0,3,22,630
"0.21, 0.03",1,3,0,0,3,20,600
"0.21, 0.04",1,3,0,0,3,20,620
"0.21, 0.05",1,3,0,0,3,20,620
"0.21, 0.06",1,3,0,0,3,20,620
"0.21, 0.07",1,3,0,0,3,20,620
"0.21, 0.08",1,2,0,0,3,24,540
"0.21, 0.09",1,2,0,0,3,24,540
"0.21, 0.10",1,3,0,0,3,32,1090
"0.21, 0.11",1,2,0,0,3,32,1050
"0.21, 0.12",1,2,0,0,3,27,1790
"0.21, 0.13",1,2,0,0,3,33,1200
"0.21, 0.14",1,2,0,0,3,33,1540
"0.21, 0.15",1,2,1,0,3,33,570
"0.21, 0.16",1,2,0,0,3,33,1240
"0.21, 0.17",1,2,1,0,3,33,570
"0.21, 0.18",1,2,1,0,3,38,560
"0.21, 0.19",1,2,1,0,3,39,570
"0.21, 0.20",1,2,0,0,3,35,590
"0.21, 0.21",1,2,1,0,3,40,790
"0.21, 0.22",1,2,1,0,3,41,780
"0.21, 0.23",1,2,1,0,3,41,780
"0.21, 0.24",1,2,1,0,3,43,770
"0.21, 0.25",1,2,1,0,3,45,550
"0.21, 0.26",1,2,1,0,3,45,550
"0.21, 0.27",1,2,1,0,3,45,550
"0.21, 0.28",1,2,1,0,3,47,570
"0.21, 0.29",1,2,1,0,3,47,570
"0.21, 0.30",1,2,1,0,3,47,570
"0.21, 0.31",1,2,1,0,3,47,570
"0.21, 0.32",1,2,1,0,3,50,610
"0.21, 0.33",1,2,1,0,3,47,610
"0.21, 0.34",1,2,1,0,3,51,610
"0.21, 0.35",1,2,1,0,3,52,610
"0.21, 0.36",1,2,1,0,3,49,610
"0.21, 0.37",1,2,1,0,3,49,610
"0.21, 0.38",1,2,1,0,3,50,610
"0.21, 0.39",1,2,1,0,3,51,610
"0.21, 0.40",1,2,1,0,3,52,610
"0.22, 0.00",1,3,0,0,3,20,830
"0.22, 0.01",1,3,0,0,3,21,630
"0.22, 0.02",1,3,0,0,3,22,630
"0.22, 0.03",1,3,0,0,3,20,600
"0.22, 0.04",1,3,0,0,3,20,620
"0.22, 0.05",1,3,0,0,3,20,620
"0.22, 0.06",1,3,0,0,3,20,620
"0.22, 0.07",1,3,0,0,3,20,620
"0.22, 0.08",1,2,0,0,3,24,540
"0.22, 0.09",1,2,0,0,3,24,540
"0.22, 0.10",1,2,0,0,3,31,1090
"0.22, 0.11",1,2,0,0,3,32,1050
"0.22, 0.12",1,2,0,0,3,32,960
"0.22, 0.13",1,2,0,0,3,33,1200
"0.22, 0.14",1,2,0,0,3,33,1200
"0.22, 0.15",1,2,1,0,3,35,590
"0.22, 0.16",1,2,0,0,3,32,1280
"0.22, 0.17",1,2,1,0,3,35,1510
"0.22, 0.18",1,2,1,0,3,35,540
"0.22, 0.19",1,2,1,0,3,38,880
"0.22, 0.20",1,2,1,0,3,39,570
"0.22, 0.21",1,2,1,0,3,41,670
"0.22, 0.22",1,2,0,0,3,37,510
"0.22, 0.23",1,2,1,0,3,41,780
"0.22, 0.24",1,2,1,0,3,41,780
"0.22, 0.25",1,2,1,0,3,42,770
"0.22, 0.26",1,2,1,0,3,45,550
"0.22, 0.27",1,2,1,0,3,45,550
"0.22, 0.28",1,2,1,0,3,45,550
"0.22, 0.29",1,2,1,0,3,47,570
"0.22, 0.30",1,2,1,0,3,47,570
"0.22, 0.31",1,2,1,0,3,47,570
"0.22, 0.32",1,2,1,0,3,50,610
"0.22, 0.33",1,2,1,0,3,50,610
"0.22, 0.34",1,2,1,0,3,51,610
"0.22, 0.35",1,2,1,0,3,51,610
"0.22, 0.36",1,2,1,0,3,48,610
"0.22, 0.37",1,2,1,0,3,47,610
"0.22, 0.38",1,2,1,0,3,52,610
"0.22, 0.39",1,2,1,0,3,46,610
"0.22, 0.40",1,2,1,0,3,46,610
"0.23, 0.00",1,3,0,0,3,20,740
"0.23, 0.01",1,3,0,0,3,21,630
"0.23, 0.02",1,3,0,0,3,22,630
"0.23, 0.03",1,3,0,0,3,20,600
"0.23, 0.04",1,3,0,0,3,20,620
"0.23, 0.05",1,3,0,0,3,20,620
"0.23, 0.06",1,3,0,0,3,20,620
"0.23, 0.07",1,3,0,0,3,20,620
"0.23, 0.08",1,2,0,0,3,24,540
"0.23, 0.09",1,2,0,0,3,24,540
"0.23, 0.10",1,2,0,0,3,31,1090
"0.23, 0.11",1,2,0,0,3,24,540
"0.23, 0.12",1,2,0,0,3,33,960
"0.23, 0.13",1,2,0,0,3,34,1430
"0.23, 0.14",1,2,0,0,3,35,1160
"0.23, 0.15",1,2,0,0,3,35,1140
"0.23, 0.16",1,2,0,0,3,39,1630
"0.23, 0.17",1,2,1,0,3,36,540
"0.23, 0.18",1,2,1,0,3,36,540
"0.23, 0.19",1,2,1,0,3,40,550
"0.23, 0.20",1,2,1,0,3,41,650
"0.23, 0.21",1,2,1,0,3,41,660
"0.23, 0.22",1,2,0,0,3,37,510
"0.23, 0.23",1,2,1,0,3,42,650
"0.23, 0.24",1,2,1,0,3,43,650
"0.23, 0.25",1,2,1,0,3,43,650
"0.23, 0.26",1,2,1,0,3,43,650
"0.23, 0.27",1,2,1,0,3,45,550
"0.23, 0.28",1,2,1,0,3,45,550
"0.23, 0.29",1,2,1,0,3,45,550
"0.23, 0.30",1,2,1,0,3,49,610
"0.23, 0.31",1,2,1,0,3,46,560
"0.23, 0.32",1,2,1,0,3,46,560
"0.23, 0.33",1,2,1,0,3,46,560
"0.23, 0.34",1,2,1,0,3,46,560
"0.23, 0.35",1,2,1,0,3,46,560
"0.23, 0.36",1,2,1,0,3,52,610
"0.23, 0.37",1,2,1,0,3,52,610
"0.23, 0.38",1,2,1,0,3,50,610
"0.23, 0.39",1,2,1,0,3,52,610
"0.23, 0.40",1,2,1,0,3,50,610
"0.24, 0.00",1,3,0,0,3,21,1140
"0.24, 0.01",1,3,0,0,3,21,630
"0.24, 0.02",1,3,0,0,3,22,630
"0.24, 0.03",1,3,0,0,3,20,600
"0.24, 0.04",1,3,0,0,3,20,620
"0.24, 0.05",1,3,0,0,3,20,620
"0.24, 0.06",1,3,0,0,3,20,620
"0.24, 0.07",1,3,0,0,3,20,620
"0.24, 0.08",1,2,0,0,3,24,540
"0.24, 0.09",1,2,0,0,3,24,540
"0.24, 0.10",1,2,0,0,3,31,1090
"0.24, 0.11",1,2,0,0,3,32,1050
"0.24, 0.12",1,2,0,0,3,33,960
"0.24, 0.13",1,2,0,0,3,33,1340
"0.24, 0.14",1,2,0,0,3,37,990
"0.24, 0.15",1,2,0,0,3,38,1500
"0.24, 0.16",1,2,0,0,3,36,1630
"0.24, 0.17",1,2,0,0,3,40,1500
"0.24, 0.18",1,2,0,0,3,42,1440
"0.24, 0.19",1,2,1,0,3,41,550
"0.24, 0.20",1,2,0,0,3,42,1440
"0.24, 0.21",1,2,1,0,3,41,630
"0.24, 0.22",1,2,1,0,3,43,660
"0.24, 0.23",1,2,1,0,3,41,720
"0.24, 0.24",1,2,1,0,3,42,600
"0.24, 0.25",1,2,1,0,3,42,600
"0.24, 0.26",1,2,1,0,3,44,610
"0.24, 0.27",1,2,1,0,3,44,550
"0.24, 0.28",1,2,1,0,3,43,550
"0.24, 0.29",1,2,1,0,3,45,600
"0.24, 0.30",1,2,1,0,3,45,600
"0.24, 0.31",1,2,1,0,3,45,600
"0.24, 0.32",1,2,1,0,3,43,540
"0.24, 0.33",1,2,1,0,3,42,610
"0.24, 0.34",1,2,1,0,3,43,540
"0.24, 0.35",1,2,1,0,3,43,610
"0.24, 0.36",1,2,1,0,3,43,600
"0.24, 0.37",1,2,1,0,3,42,610
"0.24, 0.38",1,2,1,0,3,43,600
"0.24, 0.39",1,2,1,0,3,42,610
"0.24, 0.40",1,2,1,0,3,43,610
"0.25, 0.00",1,3,0,0,3,20,840
"0.25, 0.01",1,3,0,0,3,21,630
"0.25, 0.02",1,3,0,0,3,22,630
"0.25, 0.03",1,3,0,0,3,20,600
"0.25, 0.04",1,3,0,0,3,20,620
"0.25, 0.05",1,3,0,0,3,20,620
"0.25, 0.06",1,2,0,0,3,23,570
"0.25, 0.07",1,3,0,0,3,20,620
"0.25, 0.08",1,2,0,0,3,24,540
"0.25, 0.09",1,2,0,0,3,31,1130
"0.25, 0.10",1,2,0,0,3,24,540
"0.25, 0.11",1,2,0,0,3,32,1050
"0.25, 0.12",1,2,0,0,3,33,960
"0.25, 0.13",1,2,0,0,3,33,1320
"0.25, 0.14",1,2,0,0,3,36,1160
"0.25, 0.15",1,2,1,0,3,36,540
"0.25, 0.16",1,2,1,0,3,34,1540
"0.25, 0.17",1,2,1,0,3,36,540
"0.25, 0.18",1,2,0,0,3,41,990
"0.25, 0.19",1,2,1,0,3,42,520
"0.25, 0.20",1,2,0,0,3,43,900
"0.25, 0.21",1,2,1,0,3,41,660
"0.25, 0.22",1,2,1,0,3,42,1520
"0.25, 0.23",1,2,1,0,3,43,650
"0.25, 0.24",1,2,1,0,3,43,650
"0.25, 0.25",1,2,1,0,3,42,600
"0.25, 0.26",1,2,1,0,3,42,600
"0.25, 0.27",1,2,1,0,3,43,590
"0.25, 0.28",1,2,1,0,3,44,590
"0.25, 0.29",1,2,1,0,3,44,600
"0.25, 0.30",1,2,1,0,3,44,600
"0.25, 0.31",1,2,1,0,3,44,600
"0.25, 0.32",1,2,1,0,3,43,600
"0.25, 0.33",1,2,1,0,3,44,600
"0.25, 0.34",1,2,1,0,3,44,600
"0.25, 0.35",1,2,1,0,3,43,600
"0.25, 0.36",1,2,1,0,3,44,600
"0.25, 0.37",1,2,1,0,3,45,640
"0.25, 0.38",1,2,1,0,3,43,590
"0.25, 0.39",1,2,1,0,3,44,600
"0.25, 0.40",1,2,1,0,3,44,600
"0.26, 0.00",1,3,0,0,3,21,940
"0.26, 0.01",1,3,0,0,3,21,630
"0.26, 0.02",1,3,0,0,3,22,630
"0.26, 0.03",1,3,0,0,3,20,600
"0.26, 0.04",1,3,0,0,3,20,620
"0.26, 0.05",1,3,0,0,3,20,620
"0.26, 0.06",1,3,0,0,3,20,620
"0.26, 0.07",1,3,0,0,3,20,620
"0.26, 0.08",1,2,0,0,3,24,540
"0.26, 0.09",1,2,0,0,3,24,540
"0.26, 0.10",1,2,0,0,3,24,540
"0.26, 0.11",1,2,0,0,3,32,1140
"0.26, 0.12",1,2,0,0,3,33,960
"0.26, 0.13",1,2,1,0,3,32,1370
"0.26, 0.14",1,2,0,0,3,37,1560
"0.26, 0.15",1,2,1,0,3,36,540
"0.26, 0.16",1,2,0,0,3,36,1530
"0.26, 0.17",1,2,1,0,3,36,540
"0.26, 0.18",1,2,0,0,3,42,1440
"0.26, 0.19",1,2,1,0,3,42,520
"0.26, 0.20",1,2,0,0,3,43,840
"0.26, 0.21",1,1,0,0,3,47,1220
"0.26, 0.22",1,1,0,0,3,47,1220
"0.26, 0.23",1,2,1,0,3,43,650
"0.26, 0.24",1,2,1,0,3,43,650
"0.26, 0.25",1,2,1,0,3,43,650
"0.26, 0.26",1,2,1,0,3,43,650
"0.26, 0.27",1,2,1,0,3,43,650
"0.26, 0.28",1,1,0,0,3,47,1220
"0.26, 0.29",1,2,1,0,3,43,650
"0.26, 0.30",1,2,1,0,3,43,650
"0.26, 0.31",1,2,1,0,3,43,650
"0.26, 0.32",1,2,1,0,3,43,650
"0.26, 0.33",1,2,1,0,3,43,650
"0.26, 0.34",1,2,1,0,3,43,650
"0.26, 0.35",1,2,1,0,3,54,740
"0.26, 0.36",1,2,1,0,3,55,700
"0.26, 0.37",1,2,1,0,3,56,690
"0.26, 0.38",1,2,1,0,3,57,680
"0.26, 0.39",1,1,0,0,3,47,1220
"0.26, 0.40",1,2,1,0,3,59,690
"0.27, 0.00",1,3,0,0,3,20,1010
"0.27, 0.01",1,3,0,0,3,21,630
"0.27, 0.02",1,3,0,0,3,22,630
"0.27, 0.03",1,2,0,0,3,25,710
"0.27, 0.04",1,3,0,0,3,20,620
"0.27, 0.05",1,3,0,0,3,20,620
"0.27, 0.06",1,3,0,0,3,20,620
"0.27, 0.07",1,3,0,0,3,20,620
"0.27, 0.08",1,3,0,0,3,20,620
"0.27, 0.09",1,2,0,0,3,30,1260
"0.27, 0.10",1,2,0,0,3,24,540
"0.27, 0.11",1,2,0,0,3,24,540
"0.27, 0.12",1,2,0,0,3,32,960
"0.27, 0.13",1,2,0,0,3,34,1370
"0.27, 0.14",1,2,0,0,3,24,540
"0.27, 0.15",1,2,1,0,3,36,540
"0.27, 0.16",1,2,0,0,3,36,1520
"0.27, 0.17",1,2,0,0,3,40,1500
"0.27, 0.18",1,2,0,0,3,42,1440
"0.27, 0.19",1,1,0,0,3,43,1360
"0.27, 0.20",1,2,0,0,3,43,840
"0.27, 0.21",1,1,0,0,3,47,1220
"0.27, 0.22",1,1,0,0,3,47,1220
"0.27, 0.23",1,1,0,0,3,47,1220
"0.27, 0.24",1,1,0,0,3,47,1220
"0.27, 0.25",1,1,0,0,3,47,1220
"0.27, 0.26",1,2,1,0,3,43,650
"0.27, 0.27",1,2,1,0,3,43,650
"0.27, 0.28",1,2,1,0,3,43,650
"0.27, 0.29",1,2,1,0,3,43,650
"0.27, 0.30",1,1,0,0,3,47,1220
"0.27, 0.31",1,1,0,0,3,47,1220
"0.27, 0.32",1,1,0,0,3,47,1220
"0.27, 0.33",1,2,1,0,3,43,650
"0.27, 0.34",1,1,0,0,3,47,1220
"0.27, 0.35",1,2,1,0,3,54,710
"0.27, 0.36",1,2,1,0,3,55,690
"0.27, 0.37",1,1,0,0,3,47,1220
"0.27, 0.38",1,1,0,0,3,47,1220
"0.27, 0.39",1,2,1,0,3,58,700
"0.27, 0.40",1,1,0,0,3,47,1220
"0.28, 0.00",1,3,0,0,3,20,840
"0.28, 0.01",1,3,0,0,3,21,630
"0.28, 0.02",1,3,0,0,3,22,630
"0.28, 0.03",1,3,0,0,3,20,600
"0.28, 0.04",1,3,0,0,3,20,620
